NIH_Lip_Std_CSH_POS_Brain_01,NIH_Lip_Std_CSH_POS_Brain_02,NIH_Lip_Std_CSH_POS_Brain_03,NIH_Lip_Std_CSH_POS_Heart_01,NIH_Lip_Std_CSH_POS_Heart_02,NIH_Lip_Std_CSH_POS_Heart_03,NIH_Lip_Std_CSH_POS_Liver_01,NIH_Lip_Std_CSH_POS_Liver_02,NIH_Lip_Std_CSH_POS_Liver_03,NIH_Lip_Std_CSH_POS_Muscle_01,NIH_Lip_Std_CSH_POS_Muscle_02,NIH_Lip_Std_CSH_POS_Muscle_03,NIH_Lip_Std_CSH_POS_Plasma1_01,NIH_Lip_Std_CSH_POS_Plasma1_02,NIH_Lip_Std_CSH_POS_Plasma1_03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139248,149043,127291,99886,0,88998,189932,176626,162336,0,0,0,0,0,0
146515,141617,154485,0,0,0,0,0,0,0,0,79882,0,0,0
94014,100519,86380,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,113471,0,130215,0,0,0,108535,0,0,69871,0
0,0,0,70256,0,0,93210,105046,76340,0,0,0,0,0,0
105646,119475,0,184870,0,0,107947,0,311845,0,0,0,103900,0,83957
183573,156802,229254,254910,284739,271961,343057,367954,358522,128322,147994,139571,242242,0,263758
0,0,116921,92552,0,0,0,0,0,0,0,0,0,0,0
174721,174121,198486,250563,240900,211398,256611,283360,286177,0,0,0,228132,150843,227526
717982,0,0,1337676,837556,0,972513,0,361538,0,0,1319474,0,77611,855194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,973086,1041753,0,0,554484,0,1342904,1153292,1124908,802052,0,566384,0,0
0,0,0,0,0,0,75552,0,0,0,0,0,65266,0,0
0,0,0,0,0,0,0,0,0,754262,723601,699025,0,0,0
0,0,0,0,0,0,99257,112396,121396,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,373122,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895206,0,0,0,0,0,995898,0,0,0,0,0,0,0,454804
0,724336,555937,529655,1444485,1257071,0,916296,1342548,1130478,1197153,823902,779805,238733,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,261530,0,0,0,0,0,547107,572686,617845,488178,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41744,40853,0,0,55704,0,36284,0,0,30555,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67940,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,64112,0,86254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,58385,73850,46814,0,0,0
57536,52385,62049,0,0,0,86358,67638,100002,0,0,0,59476,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,64854,0,0,0,0,0,0,0,0,0
111638,0,0,0,0,71182,0,0,0,0,0,94365,50448,0,60192
0,0,119737,81361,70206,0,0,153265,0,66492,0,64592,0,0,165618
112180,116321,122106,116229,120111,119204,188388,193231,216309,87472,73130,90973,153541,81271,138942
0,75168,88361,0,61827,0,0,59978,50673,0,65727,0,0,0,124751
0,0,0,0,0,152836,164206,0,0,0,0,0,144673,0,0
0,102463,0,0,0,0,0,0,85527,0,0,0,0,0,0
0,0,0,0,0,109781,0,0,114768,0,0,88934,0,0,0
124400,113308,90982,0,0,0,0,0,0,0,0,0,0,0,105394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,43687,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181139,213869,195570,216201,213868,199329,233903,0,189390,16418224,16241465,16199888,340442,200238,0
0,0,0,0,0,0,0,0,0,137707,144959,154442,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,158642,0,130003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185990,225567,0,0,0,0,0,0,0,0,0,148488,0,0,0
0,0,242188,427886,286159,212432,276662,148269,307953,386365,321024,0,204133,32041,184509
0,0,0,0,0,0,0,58580,49086,0,0,0,0,0,0
0,0,0,0,0,0,58049,62561,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,70688,0,0,0,86502,95418,0,92061
0,78692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,69928,0,0,0,0
0,0,0,0,0,0,0,156567,0,0,0,0,0,0,0
0,0,0,0,115001,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,97757,0,0,0,100425,0,79462,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,58295,0,0,0,0,0,0,0,0,0,0,0,0
0,0,138661,105226,103745,0,107096,0,119934,0,114697,94998,0,0,104188
0,0,136860,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59378,32597,0,0,0,106097,69088,67072,32438,0,32025,0,0,0
47218,61655,54035,0,25331,24508,102217,88526,93148,0,0,0,21494,0,0
201666,187817,211431,0,0,0,210309,259191,250532,0,0,0,25582,0,0
0,0,0,0,0,0,0,0,6780,0,0,0,32495,0,19292
0,0,0,0,0,0,92554,116589,97531,0,0,0,0,0,0
0,18347,29832,41763,0,0,0,0,0,0,0,0,48678,0,33922
0,0,0,21202,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,43249,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,212892,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,677596
0,0,0,0,0,0,0,368749,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36954,0,52947,73360,94614,42288,0,52582,0,48193,42789,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,113619,0,0,0,0,0,0,0
0,0,0,0,0,0,0,143704,0,0,0,0,313735,220332,315239
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,112999,0,0,384457,434018,415709,106755,88436,98731,0,0,113740
0,0,0,0,72157,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,113425,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,282878,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78407,111972,71880,0,74313,108770,63493,76820,87775,78751,73686,0,0,0,77972
0,0,0,0,0,0,77819,0,0,0,71215,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33091,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,158064,167782,147910,178823,0,201727,191844,187910,124921,124255,0,162060,0,144731
57234,134273,0,102899,96084,149660,183254,209395,188871,0,0,63915,0,0,0
0,0,0,151903,155655,155216,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,86308,0,0,0,0,115641,0,100697
102288,0,120060,0,0,0,0,0,0,122817,125110,106298,68363,0,109134
0,0,0,0,0,8490,23616,0,0,119540,106351,161758,96110,19967,328606
0,0,0,0,0,0,0,0,0,40296,0,0,78091,0,47991
0,0,0,0,0,0,0,0,0,0,0,0,52430,0,0
0,25216,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27234,0,22762,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80767,87142,82267,68815,76332,86156,41933,0,0,82628,83692,78527,158002,76510,69391
0,0,0,0,0,0,0,0,0,0,59774,64839,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834325,768883,850871,747620,887902,647896,838357,954276,1124528,608617,655755,662716,494053,108398,521689
0,0,114417,0,0,115532,0,70913,0,0,0,99396,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,162603,145207,0,93602,60032,73941,93339,82807,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,67303,0,0,0
0,0,57951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,217032,254210,253015,0,0,0,0,0,0
0,71656,0,0,0,0,0,0,0,0,0,0,125222,0,0
0,0,99323,0,0,0,0,0,0,0,0,100028,113898,0,0
0,0,0,0,0,0,0,0,0,0,0,0,205665,157013,202208
0,0,0,0,114827,0,0,0,0,108879,0,99704,0,0,0
0,96382,0,0,0,0,93979,0,0,0,92319,0,0,0,0
30411,0,0,0,0,0,0,0,0,0,0,0,0,32577,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,55218,48691,35032,0,0,0
0,0,0,0,0,0,0,0,0,0,67248,88983,0,0,0
0,0,0,0,35066,0,33965,0,40407,0,0,0,28011,0,22554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19574,0,0,0
0,0,0,0,29601,0,0,0,30764,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25558,0,0
0,0,0,0,49585,0,0,0,0,0,34378,0,0,0,0
0,0,0,0,56480,0,0,0,0,0,0,0,0,0,0
44639,43363,51363,0,62376,49082,93129,0,78828,0,0,0,0,30605,64445
0,0,0,0,53287,0,63969,0,0,0,0,50440,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,47589,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,151580,133413,113358,27922,0,31951
0,0,0,0,0,0,0,0,0,0,66708,0,0,0,0
307871,402021,368433,204749,234074,238104,217809,201456,245856,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,127487,0,152424
0,0,0,0,0,153083,0,0,0,0,0,0,133422,0,118483
157143,197453,0,169575,178695,0,0,0,170367,0,0,0,113694,0,131997
180792,87796,0,0,0,0,0,0,0,0,0,0,0,0,140110
0,0,0,0,0,116034,0,0,0,0,0,0,324386,242529,304192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27940,0,0,0,0,0,0,0,1383187,0,1005251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,42974,0,21763,0,0,0,0,0,11424,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,110182,117926,126811,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34340,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,216503,0,0,0,0,0,0
240236,0,0,0,0,0,0,0,0,0,0,0,200277,299145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2501105,0,0,0,0,2553960,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644805,664101,599802,682077,680866,723505,682547,595124,615942,603056,748214,575500,672704,194096,636557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,69605,0,0,0,0,0,0,0,0,0,0
0,0,60306,95256,50282,0,108153,0,103665,49083,44294,36259,92758,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183849,187508,229903,128412,0,0,0,0,0,0,0,0,0,0,0
0,0,72003,0,0,0,232793,0,305597,0,0,0,0,0,0
281665,0,0,312918,0,332206,0,230395,0,0,0,0,211210,0,189304
0,0,0,0,0,0,0,221542,0,0,0,0,0,0,0
214232,201086,169478,0,0,221406,0,0,0,0,0,240406,238314,272526,242235
0,0,0,0,220458,0,263577,273940,275239,214367,176872,241793,450504,319735,401059
0,0,0,0,0,0,0,0,0,0,0,212019,207307,0,0
0,313378,258930,0,0,0,288130,288465,268298,0,0,0,245913,0,0
0,0,325462,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,234160,0,246324,242673,233885,251126,0,0,0,202052,0,212456
0,0,296343,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,263566,379170,0,0,0,0,0,0,351506,418570,428495,0,329246,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26548,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,53371,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196287,171190,216859,261781,241829,224519,210295,228372,236760,199067,203328,209144,196046,0,179438
0,0,0,0,0,0,0,0,0,0,275684,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,173819,177407,154977,73706,126668,126052
0,0,0,0,0,0,0,0,0,0,0,0,0,0,82127
55381,0,0,0,0,0,66875,0,0,62076,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40749
0,0,0,0,0,0,58143,0,0,0,0,0,0,0,0
74516,0,90442,129258,101751,105751,139142,145867,137763,84393,0,0,110897,57406,108644
0,0,0,0,0,0,0,48195,55494,0,0,0,0,0,0
51487,0,63036,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,98027,65793,61720,136043,121650,120314,0,0,69189,53534,0,82818
90668,0,0,0,0,0,394205,479086,513927,0,0,0,0,0,0
0,0,0,0,0,0,48776,0,0,0,0,0,0,0,55789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99066,0,0,75519,0,72166,24618,0,0,0,0,195801,37533,191553
0,0,0,0,0,0,0,0,32500,0,0,0,18807,0,0
620416,611738,822287,717960,780579,824720,720319,729140,792278,673344,788575,725792,308325,91180,338146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,105166,0,89074
0,0,0,0,0,0,0,0,0,0,0,0,0,25349,0
0,0,0,0,0,0,0,56706,0,0,0,0,0,0,86456
0,0,0,0,0,0,0,0,0,4392162,4428492,4752790,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,89583,0,0,0,0,0
0,0,0,0,0,46621,0,0,37502,0,0,0,32771,0,0
0,0,0,0,36760,0,0,0,0,79764,75074,66456,64306,26854,43376
0,0,0,0,0,0,0,0,0,0,75519,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68861,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22692,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122214,113061,106902,171318,189219,166603,119189,124909,116446,63658,0,0,0,0,0
29136,42813,32854,0,0,0,58381,41875,61182,0,0,0,0,0,0
0,19604,25199,57536,60701,30540,97701,67872,97130,0,0,0,43444,0,46394
0,0,0,8465,0,0,0,0,48203,0,12478,0,0,0,26897
0,0,0,88777,130021,100123,87531,96387,93712,0,0,0,53484,0,73713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,122098,108781,109698,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,55597
0,0,0,0,89268,85746,0,0,0,0,0,54866,0,0,0
0,0,0,0,0,0,0,0,0,63567,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,540708,132765,491291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,125760,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,89656,0,0
0,0,0,0,0,0,0,116030,106380,0,0,0,147367,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,441797,443112,0,0,0,0
158602,0,0,0,0,0,183685,0,0,0,0,180012,0,0,0
0,0,0,361758,368204,395110,0,371036,0,579114,545343,313688,0,0,0
0,0,0,0,627922,0,0,0,0,494857,488992,501899,0,467336,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11407,0,0,56497,38864,64244,0,0,0,0,0,0
0,105671,125601,136814,185389,180536,314596,430596,331493,64309,0,0,150247,0,115474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100855,0,0,113370,0,130545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4878361,5015942,4956611,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,344900,76786,320640
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,96675,0,108340,0,0,0,0,0,105101,121618,104071,0,168009
0,0,0,0,0,0,0,0,0,0,0,108292,0,0,0
0,0,0,188712,185479,0,0,109626,0,0,0,0,0,0,0
0,151756,0,0,191978,0,164337,210157,213601,0,0,0,135589,0,171831
0,133132,0,0,0,0,191135,0,0,0,0,150636,0,0,0
0,0,0,0,0,0,145840,135591,0,1657465,1842551,1635214,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,127224,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3024245,3205402,3156495,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29093,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,975021,1053077,1107012,55394,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,129335,0,0,0,0,0,0,0,0,0,0,0,0,0
0,304975,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,154898,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,635750,697868,676873,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,115040,97207,105318,0,52475,0,0,0,0,0,0,0
0,0,0,0,0,0,0,107263,123547,0,0,0,112497,0,101273
105418,104126,126237,118239,133390,125927,179127,177081,172895,0,0,0,143207,0,158590
105102,0,117038,0,0,0,60564,0,0,117785,110745,95586,78812,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55651,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,60337,0,50450,0,0,0,0,0,0,0,0
0,0,51714,0,52807,0,35647,0,0,0,0,0,0,0,0
0,0,53378,0,0,0,0,0,0,0,0,63324,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,62057,0
89825,69355,83280,0,50281,0,66028,60397,55093,59407,64104,48410,325850,90854,318406
35203,61144,78921,0,82512,0,45203,59014,0,0,0,61745,0,0,186175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26071,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539416,585203,641766,404090,402719,412915,320417,307715,377056,0,0,0,209584,135408,185276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,158604,152986,140035,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,66144,95530,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,64168,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,138456,0,146822,170529,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,174286,195983,0,260674,0,266199,0,0,0,219312,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26579,0,21475,0,0,0,0,0,0,0,0,0,0
15321,15221,0,0,17933,21131,19613,0,0,0,0,19200,0,0,21265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158442,138312,0,123148,117202,122232,105750,107011,101075,0,0,0,0,0,0
0,0,33347,218341,212003,211618,295274,279238,320662,0,0,0,151664,0,162831
