	m/z	retention_time	p-value	f-score	FDR_BH	custom_id
597	859.6265	6.3337	1.2694440407364022e-80	633.889204713797	1.5756040740904757e-79	2557.0
598	812.5764	5.5309	0.4234745964459834	0.8635190359328917	0.44957554641561004	2560.0
599	812.5436	4.6843	1.3282957663350884e-46	205.97981695006976	8.557875013639806e-46	2564.0
600	514.8931	10.5454	2.925476983105366e-100	1125.232595184009	6.497638351949813e-99	2575.0
601	161.0103	0.454	0.3699836229372699	0.9999999999999989	0.3959474265159181	2583.0
602	682.568	7.1646	0.3699836229372699	0.9999999999999997	0.3959474265159181	2592.0
603	791.6013	5.9958	6.2485086944573454e-58	308.40218450530375	4.667027732851327e-57	2593.0
604	506.3362	3.7416	0.0002453314844807852	8.723008848672482	0.0004906629689615704	2596.0
605	709.6525	8.7085	1.2237322356778116e-24	76.82245577574963	5.013737897631422e-24	2599.0
606	695.6264	7.7545	1.1740463833620898e-06	14.785002095726806	2.831128993021725e-06	2608.0
607	844.6382	7.0549	0.3699836229372699	0.9999999999999997	0.3959474265159181	2617.0
608	846.6594	7.7617	8.210308923052737e-61	339.73552498108637	6.35734012023533e-60	2618.0
609	696.6259	7.9761	0.9885534692703725	0.011513308264209949	0.9885534692703725	2622.0
610	856.5986	5.6296	0.00421956691891625	5.643514958457061	0.007577264850138967	2627.0
611	762.5699	4.9918	0.3699836229372699	1.0000000000000002	0.3959474265159181	2638.0
612	695.64	7.9691	0.030734868146927052	3.552991097957109	0.04988505522308929	2639.0
613	658.5749	7.9759	0.13477117278840492	2.0274398718070543	0.1916531880688234	2640.0
614	179.0555	13.9063	1.0213553460253438e-09	23.372796730984767	2.7540700065347928e-09	2643.0
615	752.5484	6.1191	0.0004351680396740261	8.094495591324948	0.0008458635932765293	2648.0
616	860.6574	6.8906	1.830911440799301e-15	41.50318173298317	5.920648490554061e-15	2650.0
617	685.5908	7.8507	0.08507844239329422	2.4994110712499413	0.12749254317671982	2672.0
618	843.6678	7.4373	0.3699836229372699	0.9999999999999998	0.3959474265159181	2673.0
619	746.4901	4.9566	0.17142171422414074	1.78162577879501	0.23074948453775881	2674.0
620	830.5396	4.999	0.3699836229372699	1.0000000000000002	0.3959474265159181	2689.0
621	710.6137	7.3658	0.3699836229372699	1.0000000000000009	0.3959474265159181	2694.0
622	697.61	8.0853	2.268398699965848e-06	14.017366239024241	5.318134729919933e-06	2696.0
623	1616.1751	5.6077	1.0570209010339336e-21	64.5729629413071	4.073633061518904e-21	2706.0
624	871.6935	7.149	0.14846104931581053	1.9284960688904529	0.20209858971378078	2707.0
625	811.594	3.1367	0.005612597288299155	5.340225786366732	0.009951748133034635	2711.0
626	744.5576	6.4531	0.013164317066480184	4.43982026269927	0.022221367208218552	2712.0
627	886.5119	5.6793	9.462491792684167e-52	248.73912005141315	6.546182846742161e-51	2715.0
628	744.5466	6.4659	0.15405665718701309	1.8906861836943634	0.20937812989668125	2716.0
629	844.6524	6.8966	1.5156501837472805e-16	45.2365311686144	5.056161087283418e-16	2719.0
630	747.6381	8.4231	0.346746929183652	1.0656335608582836	0.3959474265159181	2722.0
631	817.558	4.7853	1.4156586841535116e-124	2220.1267418182474	1.4935199117819546e-122	2727.0
632	747.626	8.4599	0.3699836229372699	0.9999999999999991	0.3959474265159181	2728.0
633	709.5751	3.0162	1.1207683056551214e-21	64.47097306141163	4.280219230646708e-21	2732.0
634	568.3537	1.6175	4.154681860908411e-24	74.5368805738307	1.6777758328261715e-23	2737.0
635	807.5986	6.1783	7.50847505832206e-33	116.59437939434206	3.560198286080797e-32	2739.0
636	215.0324	13.9068	9.70227145026386e-08	17.744180423694825	2.4443931653799096e-07	2742.0
637	746.5539	5.0673	0.017424084429891892	4.14564438324069	0.028666524871011224	2746.0
