index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
7748,5841,1.219,353.13699,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106422355475260
18562,27049,10.567,1614.46826,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1069923096053700
18142,26471,5.116,1546.11584,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,55314,0,0,0,21564,0,0,0,0,24257,45500,14973,94136,0,19361,2.107355976305920
12679,13119,4.638,625.52155,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,731685,91229,304023,742022,27477,755713,210653,276272,51160,21072,715073,207069,291632,773807,17497,2.107477678111520
720,3109,0.915,244.22809,NAE 12:0,[M+H]+,TRUE,5.2,244.2271,410,TRUE,TRUE,TRUE,100.0,99.9,35.0,75.0,100.0,0,0,26156,0,15114,0,0,26855,0,13154,0,0,26549,0,15183,2.107676595059960
1868,18351,10.918,810.75378,TG 47:0|TG 14:0_16:0_17:0,[M+NH4]+,TRUE,14.39,810.75452,410,TRUE,TRUE,TRUE,100.0,99.9,56.5,87.1,100.0,13038,11577540,1501574,1808474,127576,0,15476492,1520968,1953284,129471,16397,14500643,1579694,1691166,142841,2.1077889764094400
1283,21035,5.103,892.59393,PI 37:3,[M+NH4]+,TRUE,8.56,892.591,410,TRUE,TRUE,TRUE,100.0,99.9,23.7,69.9,100.0,0,41961,347106,0,0,0,34534,302996,0,0,0,0,353975,0,0,2.10781082413209
231,14100,7.791,666.63916,Cer 42:1;3O|Cer 18:1;2O/24:0;O,[M+H]+,TRUE,12.97,666.63953,410,TRUE,TRUE,TRUE,100.0,99.9,46.5,84.4,100.0,1252750,0,0,0,0,1341067,0,0,0,0,1269837,0,0,0,0,2.107876986120370
20608,22062,11.866,927.77716,w/o MS2:DG 57:7,[M+H]+,TRUE,14.35,927.77759,530,TRUE,TRUE,FALSE,100.0,100.0,,,,129343,1018485,498740,543639,101248,133712,1000421,449272,554924,115299,122934,1067811,524434,562792,112887,2.1083996057538500
2418,102,0.818,124.08766,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,168365,0,0,149224,0,0,0,0,0,0,0,0,0,166786,0,2.108478987558700
19547,7007,1.881,392.35379,w/o MS2:Cer 12:1;2O/13:1,[M+H]+,TRUE,7.26,392.35229,530,TRUE,TRUE,FALSE,99.4,99.9,,,,749879,832537,1009209,775128,247791,772774,800565,964274,746520,269992,751768,853989,986526,804232,273687,2.109696623765830
15999,22558,11.252,949.74786,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109805921258250
27182,15521,7.573,721.53937,w/o MS2:TG 8:0_9:0_24:5,[M+NH4]+,FALSE,11.87,721.53778,530,TRUE,TRUE,FALSE,98.7,99.9,,,,0,32862,22594,31821,23092,3699,22718,0,33138,28826,0,29450,19320,40994,18529,2.1102025307252500
14067,16394,2.898,751.37512,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2748,1704,0,2.1102166344820800
20659,23501,6.639,1011.87347,w/o MS2:DG 63:7,[M+H]+,TRUE,14.88,1011.87152,530,TRUE,TRUE,FALSE,99.5,99.7,,,,45663,98839,79974,70011,58524,41351,89227,84282,78652,66366,34309,83940,82296,88321,70243,2.1102380169422500
16885,24553,5.966,1163.12756,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,87824,61989,0,108297,53287,76785,54892,0,101910,47511,96288,76626,0,102329,47305,2.1106071188328600
572,18422,7.989,812.70117,HexCer 42:1;2O|HexCer 18:1;2O/24:0,[M+H]+,TRUE,13.05,812.69739,410,TRUE,TRUE,TRUE,100.0,99.9,84.9,83.2,100.0,17469630,0,84589,51994,80952,18396930,0,85497,42652,65872,15810102,0,89357,47242,66284,2.1112060549553600
23973,25982,7.977,1489.35095,w/o MS2:RIKEN P-VS1 ID-20111 from Mouse_WAT_fads2KO_N_Ctr,[M+H]+,FALSE,13.74,1489.34424,530,TRUE,TRUE,FALSE,79.8,99.8,,,,598781,0,0,0,0,660547,0,0,0,0,655280,0,0,0,0,2.1112166260085000
25120,11362,2.418,552.34009,w/o MS2:SL 12:1;O/18:5;O,[M+H]+,FALSE,5.92,552.33533,530,TRUE,TRUE,FALSE,89.3,100.0,,,,0,0,14951,0,0,0,0,0,0,0,0,0,9359,0,0,2.1118802634719200
529,14972,5.367,700.57654,HexCer 34:1;2O|HexCer 18:1;2O/16:0,[M+H]+,TRUE,9.21,700.5722,410,TRUE,TRUE,TRUE,100.0,99.9,64.8,78.9,100.0,187773,0,0,0,78840,0,0,0,0,45407,0,0,0,0,82925,2.1121239539460200
21535,9010,2.391,464.315,w/o MS2:LPC O-15:2,[M+H]+,FALSE,5.82,464.3136,530,TRUE,TRUE,FALSE,99.0,99.9,,,,36630,161792,392138,0,0,29036,155408,333252,0,0,28356,131848,319241,0,0,2.1128692852936400
26836,25138,7.335,1243.20605,w/o MS2:TG 8:0_32:0_38:1,[M+H]+,TRUE,17.47,1243.224,530,TRUE,TRUE,FALSE,77.1,99.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.113248320681070
24465,11281,6.613,549.48798,w/o MS2:RIKEN P-VS1 ID-4975 from Cell_HeLa_WT_N_Ctr,[M+H]+,FALSE,11.31,549.49487,530,TRUE,TRUE,FALSE,78.8,99.9,,,,0,41553,201598,41936,56548,0,52077,222081,94502,53858,0,43607,217311,116051,51095,2.1136952947875700
2085,21246,9.749,899.70978,TG 54:7|TG 16:0_18:2_20:5,[M+Na]+,TRUE,13.9,899.7099,410,TRUE,TRUE,TRUE,100.0,99.9,73.3,74.7,100.0,0,34166,273650,3373132,396961,8799,37705,241321,3267793,411971,0,31369,0,3243004,374226,2.1137573556781200
373,13884,6.154,658.54242,DG 38:6|DG 18:2_20:4,[M+NH4]+,TRUE,10.04,658.54053,410,TRUE,TRUE,TRUE,100.0,99.9,28.4,82.8,100.0,261496,0,181819,0,89121,252980,0,192299,0,102503,201400,32332,219087,0,93605,2.1138334965560500
26792,22166,8.128,932.68048,w/o MS2:TG 8:0_21:2_22:5;4O,[M+H]+,FALSE,10.33,932.68213,530,TRUE,TRUE,FALSE,98.7,100.0,,,,210172,0,0,0,0,205384,0,0,0,0,210652,0,0,0,0,2.1148154279441000
22296,11645,2.854,564.39685,w/o MS2:PC O-21:1,[M+Na]+,FALSE,7.11,564.4024,530,TRUE,TRUE,FALSE,85.7,99.9,,,,36288,37373,90789,41137,21754,49207,42541,112234,37495,23423,34171,35624,118723,35609,21286,2.114825742651960
14330,17102,6.428,774.09326,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,74021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114830830902650
44,16890,5.719,766.68054,1_SM d18:1/20:1-d9_ISTD_[M+H]+,[M+H]+,TRUE,5.78,766.67828,annotated by user-defined text library,TRUE,TRUE,FALSE,92.6,85.2,,,,5654786,4501028,5770050,4241856,2146316,6222318,4658878,6740787,3870779,2179733,5865898,4520357,6502890,4047108,2175705,2.115024592014120
7754,5847,5.315,353.15878,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1156158354734600
12797,13352,1.434,636.31476,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,450782,523195,43304,526263,236293,478486,522358,473070,508147,248025,494621,493374,429713,495832,235021,2.115649535665830
26409,21926,7.747,922.65826,w/o MS2:TG 15:4_19:5_22:6;1O,[M+H]+,FALSE,12.25,922.65552,530,TRUE,TRUE,FALSE,96.3,99.9,,,,0,28992,64421,12814,18370,0,27142,67148,9354,19240,0,31680,66279,0,15421,2.1160921324377600
10606,9675,11.1,488.87418,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,96357,124972,81118,147050,0,97739,137807,84754,153869,0,0,141054,99358,151336,2.116253238862120
6076,3909,0.502,281.07944,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1181590023775
14957,18989,5.829,829.10059,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,68288,89402,0,0,29130,63041,108998,0,0,36340,32488,120681,2.1195535380540200
22908,19568,4.816,846.52179,w/o MS2:PS 39:5,[M+H]+,TRUE,8.24,846.52557,530,TRUE,TRUE,FALSE,98.9,99.9,,,,0,164972,439902,70184,107541,0,171976,513415,134501,0,0,155889,490600,141609,100176,2.1196795373794600
128,9774,3.572,492.40427,Cer 30:3;4O,[M+H-H2O]+,TRUE,7.1,492.40469,420,TRUE,TRUE,TRUE,76.2,99.9,23.8,53.1,78.6,433873,514170,493718,418788,475922,463746,462292,471141,376948,471074,451536,505234,520631,423847,446686,2.119870820533990
17974,26190,7.951,1515.36121,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,175455,0,0,0,0,216034,0,0,0,0,194312,0,0,0,0,2.120374918318410
1274,19791,4.612,852.56366,PI 34:2,[M+NH4]+,TRUE,8.25,852.55969,410,TRUE,TRUE,TRUE,100.0,99.9,62.2,74.2,100.0,0,45832,231477,0,34910,0,0,243308,0,38388,0,0,247724,9216,37873,2.1212659777171500
7719,5801,3.464,352.19775,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1217882897427800
3449,1161,0.47,177.1021,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,82615,615614,0,0,0,87030,612881,0,0,0,83003,578854,2.1220145132234300
756,6249,1.63,366.33789,NAE 21:2,[M+H]+,TRUE,7.19,366.3367,410,TRUE,TRUE,TRUE,100.0,99.8,36.3,75.0,100.0,0,156187,894945,0,0,0,173534,896703,0,0,0,161933,894770,0,0,2.1224483921800100
4986,2736,11.134,226.95242,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,870226,1151450,925426,1217511,1368298,862275,1173644,878505,1273390,1273559,853038,1188016,892064,1294474,2.1236679673429800
22655,19441,4.92,842.47455,w/o MS2:PI 34:7,[M+H]+,FALSE,7.43,842.48138,530,TRUE,TRUE,FALSE,79.2,100.0,,,,14306,0,0,0,14942,0,0,0,52093,0,11793,0,0,43859,0,2.124010345746670
1031,16431,5.085,752.5614,PC O-35:5,[M+H]+,TRUE,9.29,752.5589,420,TRUE,TRUE,TRUE,100.0,99.9,87.6,85.7,100.0,0,6488090,30091990,0,38597,0,6497584,29682828,0,0,0,6553740,29556424,0,0,2.12425362624081
26278,7204,1.538,399.35867,w/o MS2:ST 28:2;O,[M+H]+,FALSE,8.76,399.36209,530,TRUE,TRUE,FALSE,94.3,99.7,,,,0,0,0,37601,0,0,0,0,34343,0,0,0,0,35965,0,2.1245968151342100
15652,21308,6.463,901.64172,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,17119,0,71504,211620,0,17217,0,65777,204757,0,0,0,75618,231509,2.1251194034341900
844,17662,7.089,790.63629,PC 36:0|PC 18:0_18:0,[M+H]+,TRUE,11.59,790.63202,410,TRUE,TRUE,TRUE,100.0,99.9,79.4,81.1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125535004979110
12888,13550,1.732,645.2981,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,95772,67166,516533,0,0,104105,71034,544861,0,0,94457,68285,491691,0,0,2.125542891457020
571,17795,7.986,794.68604,HexCer 42:1;2O|HexCer 18:1;2O/24:0,[M+H-H2O]+,TRUE,13.05,794.68683,410,TRUE,TRUE,TRUE,100.0,99.9,70.3,88.9,100.0,4011712,24159,0,269376,18581,4289958,32942,27096,276312,14620,3604753,28642,15719,274314,17984,2.125826788351130
21149,20763,9.429,882.73688,w/o MS2:HexCer 16:1;3O/30:0;(2OH),[M+H]+,FALSE,13.27,882.73932,530,TRUE,TRUE,FALSE,97.1,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.127249691155160
6301,4164,3.33,290.16092,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.127377381760850
188,13412,7.341,638.6189,Cer 40:1;3O|Cer 20:1;2O/20:0;O,[M+H]+,TRUE,12.3,638.60822,410,TRUE,TRUE,TRUE,92.3,99.9,29.8,39.7,100.0,123836,0,0,0,0,169109,0,0,0,0,146080,0,0,0,0,2.12763793042005
7882,5993,6.988,357.15347,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1277291879144100
26855,25336,7.279,1294.16748,w/o MS2:TG 8:0_36:0_38:6,[M+H]+,FALSE,17.35,1294.16382,530,TRUE,TRUE,FALSE,93.5,99.5,,,,97443,6414,63958,0,0,79533,9378,58200,0,0,84909,8525,76233,0,0,2.128091914553220
16082,22828,7.595,963.63403,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12841966666355
10391,9358,2.904,477.23251,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1290678085311700
24683,14518,8.674,683.5946,w/o MS2:RIKEN P-VS1 ID-7582 from Mouse_Aorta_ApoEKO_N_F1EPA,[M+H]+,FALSE,13.98,683.59601,530,TRUE,TRUE,FALSE,99.0,99.8,,,,22611,0,0,0,0,28927,0,0,0,0,22999,0,0,0,0,2.129213633758190
21962,8452,12.373,441.2991,w/o MS2:NAGlySer 18:2;O,[M+H]+,FALSE,5.6,441.2959,530,TRUE,TRUE,FALSE,95.0,99.8,,,,117814,128690,113392,108151,113359,118568,95411,122794,114948,109090,133821,123163,118659,121814,116240,2.1310282299676900
5821,3618,3.369,269.10062,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1319855301191800
705,10734,1.486,528.30994,LPE 22:5,[M+H]+,TRUE,6.01,528.30847,410,TRUE,TRUE,TRUE,100.0,99.9,48.2,74.0,100.0,235621,14979,37068,0,17989,243081,0,39053,6916,16074,222917,15188,34202,0,18679,2.132180706076860
8789,7153,0.859,398.2413,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,116480,66636,226714,618769,93849,120229,64639,217664,655726,95163,157434,60956,244783,562903,130106,2.1326157747564900
6808,4716,0.465,311.08966,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,4079,0,0,0,0,5347,0,0,0,0,3154,0,0,0,0,2.1328230565323300
24308,7364,2.13,406.24554,w/o MS2:RIKEN P-VS1 ID-2666 from Mouse_Muscle_WT_CTX0_Ctr,[M+NH4]+,FALSE,7.26,406.24881,530,TRUE,TRUE,FALSE,94.8,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133132232850390
4707,2441,0.452,216.92278,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,749100,0,0,0,0,805908,0,0,0,0,731367,2.133454024912810
1006,15846,6.272,732.5929,PC O-33:1,[M+H]+,TRUE,10.12,732.59021,420,TRUE,TRUE,TRUE,99.8,99.9,77.8,85.2,100.0,0,579588,855095,0,0,0,586953,941115,0,0,0,568217,915657,0,0,2.133624688318760
26200,4500,0.894,302.30624,w/o MS2:SPB 18:0;2O,[M+H]+,FALSE,6.54,302.30539,530,TRUE,TRUE,FALSE,99.6,99.8,,,,59592,61715,53448,0,0,53023,0,0,53299,0,58953,62193,0,57309,0,2.134962802008880
4623,2356,0.445,212.95828,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,92112,65970,0,0,0,96886,60861,0,0,0,103620,72184,0,0,0,2.135678191614100
1022,16011,4.861,738.54584,PC O-34:5,[M+H]+,TRUE,9.14,738.54321,420,TRUE,TRUE,TRUE,100.0,99.9,70.9,87.7,100.0,428235,925054,4159954,22420,157209,392772,962924,4286228,18429,142352,357499,995680,4231386,16882,150906,2.135943798157370
361,14147,7.946,668.61865,DG 38:1|DG 18:0_20:1,[M+NH4]+,TRUE,13.27,668.61877,410,TRUE,TRUE,TRUE,100.0,99.9,40.6,89.7,100.0,996430,488729,811575,34054,44176,998756,483951,767050,26261,43878,1041319,483025,907860,37288,45552,2.1360583845032200
11987,11920,6.569,575.50543,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,10027,202466,551694,78892,228546,0,206575,587042,73772,214293,42433,184926,571066,71374,210906,2.136665718933660
1754,18540,7.744,815.69977,SM 42:1;2O|SM 18:1;2O/24:0,[M+H]+,TRUE,12.94,815.70007,410,TRUE,TRUE,TRUE,100.0,99.9,87.8,87.4,100.0,9436560,5162518,15674226,2349516,3430132,10118600,5588303,16634785,2327398,3562257,9253094,5479761,16185434,2251884,3376069,2.137423041634410
5777,3573,0.446,267.11084,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,10661,0,0,0,0,10981,0,0,0,0,10798,0,0,0,0,2.1384270401073100
192,13002,7.331,620.59692,Cer 40:2;2O|Cer 18:2;2O/22:0,[M+H]+,TRUE,12.44,620.5976,410,TRUE,TRUE,TRUE,100.0,99.9,59.5,92.3,100.0,3580829,15205,388026,56999,15233,3350395,61275,398113,50865,33264,3540259,58183,379140,0,29512,2.1387591037674600
18958,13632,6.221,648.48578,w/o MS2:ASG 28:2;O;Hex;FA 4:0,[M+H]+,FALSE,8.28,648.4834,530,TRUE,TRUE,FALSE,97.2,100.0,,,,0,30464,28730,108842,83434,0,36185,17145,91148,93574,0,31626,19769,59062,93408,2.140311713211750
603,19311,7.24,838.6778,HexCer 43:3;3O,[M+H]+,TRUE,11.92,838.6767,420,TRUE,TRUE,TRUE,99.6,99.9,44.7,88.2,100.0,0,0,0,0,0,338038,0,0,0,0,0,0,0,0,0,2.1408657226199200
1151,15494,6.569,720.55566,PE 34:0|PE 16:0_18:0,[M+H]+,TRUE,10.63,720.55377,410,TRUE,TRUE,TRUE,100.0,99.9,63.6,73.5,100.0,618368,69102,73355,23355,0,624015,79009,0,30221,0,620703,73914,82376,24432,0,2.1411194911220500
1256,17303,6.805,780.59015,PE P-40:4|PE P-18:0_22:4,[M+H]+,TRUE,11.61,780.59021,410,TRUE,TRUE,TRUE,100.0,99.9,72.7,92.6,100.0,22025778,740698,1415850,556044,0,4667670,750097,1471798,560272,49211,4564124,788153,1429362,578172,0,2.1412583104899500
1785,19278,7.594,837.68549,SM 44:4;2O|SM 18:1;2O/26:3,[M+H]+,TRUE,11.92,837.68439,410,TRUE,TRUE,TRUE,100.0,99.9,38.8,68.9,100.0,2188374,1391261,6258139,516624,74274,2131688,1461392,6507749,476705,71359,2162800,1525231,6390990,463062,76804,2.1418544958610900
11444,10985,6.121,537.53528,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,842562,781977,527530,1885972,2171042,856041,776138,629000,1850795,2098902,835066,725744,601945,1922194,2004392,2.1419977256523100
11276,10701,3.867,527.18787,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,7264,11227,36989,0,0,11686,12866,45927,0,0,0,8191,34852,0,0,2.142987832645920
20601,21778,10.191,917.69867,w/o MS2:DG 57:12,[M+H]+,TRUE,13.6,917.69928,530,TRUE,TRUE,FALSE,99.9,99.9,,,,12928,54945,317205,1002980,267491,11646,64737,283399,963808,266921,15841,67499,315967,1057697,282385,2.143336327457220
12075,12074,5.297,581.50299,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,436031,133256,0,0,136530,444914,113552,0,97757,105483,432865,10597,0,86881,135578,2.1434922444009200
551,17459,7.381,784.66943,HexCer 40:1;2O|HexCer 18:1;2O/22:0,[M+H]+,TRUE,12.4,784.66608,410,TRUE,TRUE,TRUE,100.0,99.9,79.3,84.7,100.0,9209457,0,49980,100747,49663,9545887,0,68940,108023,54198,9154933,0,64130,130349,47814,2.1441709808164000
635,9900,2.416,496.34329,LPC 16:0/0:0,[M+H]+,TRUE,6.21,496.33981,410,TRUE,TRUE,TRUE,100.0,99.9,13.6,78.9,100.0,293303,317733,252724,251408,167065,261902,324614,246745,302329,198054,243979,273329,235491,303274,214905,2.144465552439520
24665,14222,8.018,671.56244,w/o MS2:RIKEN P-VS1 ID-7277 from Mouse_AdrenalGlands_WT_N_Ctr,[M+Na]+,FALSE,13.06,671.56018,530,TRUE,TRUE,FALSE,97.5,99.9,,,,43516,0,455747,0,0,46734,62088,454988,0,0,50659,81725,425863,0,0,2.1449145255447300
11308,10752,0.577,529.24255,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,2.145496111935770
446,18233,6.809,807.66742,DG 48:4,[M+Na]+,TRUE,13.63,807.68372,420,TRUE,TRUE,TRUE,85.9,99.8,17.0,75.0,100.0,0,66629,64104,62705,60911,0,69229,66950,61977,56086,154581,66129,67526,62550,54940,2.1455853470454800
6034,3863,5.201,279.16003,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,351227,193242,0,0,0,297972,0,483559,0,0,0,0,0,0,0,2.1469239768209100
631,9496,2.177,482.3252,LPC 15:0/0:0,[M+H]+,TRUE,5.98,482.3241,410,TRUE,TRUE,TRUE,100.0,99.9,71.4,92.8,100.0,59711,183660,476567,274976,47341,64139,189203,491121,269825,420968,62043,199908,500304,276500,451036,2.1476390621192400
802,16262,5.452,746.57166,PC 33:1|PC 15:0_18:1,[M+H]+,TRUE,9.45,746.5694,410,TRUE,TRUE,TRUE,100.0,99.9,85.8,74.3,100.0,9120818,7173524,35723304,1671575,1554498,9483315,7247156,34363756,1569703,1603968,9454714,7029126,35297532,1673375,1427822,2.147674535508340
1783,19421,7.732,841.71985,SM 44:2;2O|SM 18:1;2O/26:1,[M+H]+,TRUE,13.11,841.7157,410,TRUE,TRUE,TRUE,100.0,99.9,79.3,86.9,100.0,330871,23909,0,32916,8522,343019,26593,0,28956,34880,136578,26234,0,30924,0,2.1481374801724400
7924,6048,6.346,359.16885,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1484365616611500
25253,15162,6.2,707.49396,w/o MS2:SL 12:1;O/28:6;O,[M+H]+,TRUE,8.21,707.50269,530,TRUE,TRUE,FALSE,79.0,100.0,,,,631293,835912,882741,2873584,1838031,630056,866230,959128,2876532,1937050,627947,887594,877811,2772745,1859636,2.149717303866710
9694,8362,5.144,438.272,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1512631135000900
284,17527,7.559,786.6853,Cer 53:9;3O|Cer 19:3;2O/34:6;O,[M+H-H2O]+,TRUE,12.85,786.6759,410,TRUE,TRUE,TRUE,100.0,99.9,2.5,84.7,100.0,5059172,0,0,0,0,5188582,0,0,0,0,5337590,0,0,0,0,2.1519904559357300
19895,12906,6.05,616.53271,w/o MS2:Cer 13:1;3O/26:3;(2OH),[M+H]+,TRUE,9.69,616.52991,530,TRUE,TRUE,FALSE,97.4,99.9,,,,0,0,0,21556,0,0,0,0,0,0,0,0,0,33734,0,2.1525417607817000
25560,14987,7.37,701.4892,w/o MS2:SL 15:3;O/26:6,[M+H]+,FALSE,8.44,701.49219,530,TRUE,TRUE,FALSE,95.6,100.0,,,,0,46505,116982,26559,26893,0,40221,121218,0,21188,0,39695,114513,0,20149,2.1525758218405300
5892,3701,5.28,271.31244,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,4112818,1599097,1351442,1539582,1378351,4274072,1852383,1599206,1454319,1413223,3694611,1733661,1590469,1662220,1424973,2.15277997323891
23949,25834,5.729,1468.13696,w/o MS2:RIKEN P-VS1 ID-19993 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,TRUE,9.57,1468.13721,530,TRUE,TRUE,FALSE,100.0,99.9,,,,8652398,0,0,0,0,8912475,0,46805,0,0,8244128,0,50498,0,0,2.1536321418058300
1052,16656,4.857,760.52795,PC O-36:8,[M+H]+,TRUE,8.48,760.52759,420,TRUE,TRUE,TRUE,100.0,99.9,52.2,85.6,100.0,84676,140759,649589,163108,0,0,149847,712908,147010,0,0,161335,715628,151245,0,2.154235639141350
1238,16491,6.361,754.57727,PE P-38:3|PE P-18:0_20:3,[M+H]+,TRUE,11.21,754.57452,410,TRUE,TRUE,TRUE,100.0,99.9,33.2,94.6,100.0,3200919,0,0,0,0,2168019,0,12270,0,0,0,0,12998,0,0,2.1548541978648300
11071,10389,0.56,515.22681,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,6363,0,0,0,0,5816,0,0,0,0,6087,2.156425257421500
1554,11976,7.257,577.52124,RIKEN P-VS1 ID-5423 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+H]+,TRUE,13.05,577.51569,430,TRUE,TRUE,TRUE,74.7,99.8,59.7,75.5,50.0,0,261344,734517,0,338026,394045,262780,781551,0,330060,450458,254361,743196,0,304265,2.157504265599360
24400,9095,3.453,467.35114,w/o MS2:RIKEN P-VS1 ID-3762 from Mouse_Feces_WT_N_Ctr,[M+H]+,FALSE,5.17,467.34799,530,TRUE,TRUE,FALSE,95.2,100.0,,,,0,0,0,248804,0,0,0,0,257424,0,0,0,0,256051,0,2.1585681778613000
24678,14435,5.035,680.51782,w/o MS2:RIKEN P-VS1 ID-7495 from Mouse_Lung_WT_N_F1,[M+H]+,FALSE,8.76,680.52039,530,TRUE,TRUE,FALSE,96.8,99.9,,,,539345,176571,233316,198263,176778,556842,191372,200257,179008,190842,529029,173317,220683,179978,161363,2.159430224213450
8016,6158,0.434,362.92773,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,96893,0,115618,89536,0,84900,0,151566,97327,0,91498,0,128308,88728,2.1594987946988200
795,15843,5.154,732.5564,PC 32:1|PC 16:0_16:1,[M+H]+,TRUE,9.09,732.55377,410,TRUE,TRUE,TRUE,100.0,99.9,85.4,74.7,100.0,137390496,9484013,57237380,13732508,12485564,140388160,9649032,61055128,14208650,12398124,144152928,9556613,60203612,14498498,11804625,2.159613737348600
14009,16245,4.964,746.04895,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,25079,80263,25377,18907,0,29361,62652,0,17512,0,32284,95672,14112,15724,2.16017310720049
