,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
11836,11672,6.862,565.56647,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,697009,535536,677740,1341226,1341506,733205,557913,673801,1286394,1445670,700054,561672,650063,1256970,1413894,2.221536015148203
7489,5528,6.195,341.30499,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,325051,1053860,1304733,121530,0,358618,1004971,1424440,114144,10680,333927,956397,1284402,138492,0,2.222141889449179
1010,15714,5.185,728.56073,PC O-33:3,[M+H]+,True,9.62,728.5589,420,True,True,True,100.0,99.9,87.6,85.6,100.0,0,37427208,34085060,0,0,0,31509880,34921508,445946,0,0,32040232,34431220,0,0,2.2231716704523508
89,9171,3.389,470.42188,CAR 21:0,[M+H]+,True,7.61,470.42041,410,True,True,True,100.0,99.9,74.4,87.7,100.0,0,1186163,1324599,0,0,0,1147857,1230173,0,0,0,1166183,1326686,0,0,2.223309346273941
11444,10985,6.121,537.53528,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,842562,781977,527530,1885972,2171042,856041,776138,629000,1850795,2098902,835066,725744,601945,1922194,2004392,2.2237300045151325
1221,15645,4.952,726.54596,PE P-36:3|PE P-18:1_18:2,[M+H]+,True,9.97,726.54321,410,True,True,True,100.0,99.9,68.6,90.2,100.0,0,492354,448681,0,0,0,488088,486049,29900,0,0,475131,489193,0,0,2.225202724953669
12976,13749,6.862,652.67102,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,287340,217160,260723,492743,492905,301394,215712,249808,470486,544290,281842,218602,265637,477412,538312,2.225896937905754
5593,3376,0.422,257.11401,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,0,218358,204739,0,0,0,218121,221209,0,0,0,215198,209358,0,0,2.2289992029932826
4703,2437,5.004,216.92261,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,181818,0,0,176532,205468,188858,0,0,180254,217047,194285,0,0,188258,221924,2.229164328924024
21808,20296,5.976,869.67371,w/o MS2:NAGly 26:6;O(FA 28:6),[M+Na]+,False,12.39,869.67657,530,True,True,False,96.0,99.8,,,,193577,533632,393334,91288,0,205356,518361,451448,106918,0,167442,514176,426322,102102,0,2.2299785311967675
22443,22855,9.725,964.81097,w/o MS2:PC O-50:4,[M+H]+,True,13.63,964.80933,530,True,True,False,99.6,99.9,,,,32798,246379,212646,0,0,30826,220451,161612,0,0,33422,245318,208031,0,0,2.2305413210882827
13134,14107,6.866,666.68909,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,265807,163282,192292,388760,404224,251931,172050,204833,396613,447546,212732,162662,206154,391532,434171,2.2320692670026423
988,14721,5.317,690.54523,PC O-30:1,[M+H]+,True,9.03,690.54321,420,True,True,True,99.9,99.9,84.0,82.7,100.0,350233,1520685,1499934,344227,53131,333689,1569048,1586552,309550,73971,339019,1538365,1642576,344449,84189,2.23577377604736
22086,19884,6.0,855.6604,w/o MS2:NAOrn 22:5;O(FA 28:6),[M+H]+,False,11.47,855.66101,530,True,True,False,99.8,99.8,,,,250078,532442,485049,123686,0,249925,672518,597096,117114,0,238930,606099,494383,0,0,2.2372638393515545
2805,499,0.451,144.04773,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,106018,135327,112611,0,0,108466,150674,122377,0,0,107147,149443,132887,0,14698,2.2391651320516592
511,6985,5.949,391.28574,Dioctyl phthalate (also known as the production of plastic),[M+H]+,True,6.76,391.28427,430,True,True,True,80.7,100.0,71.5,69.4,75.0,4382384,5293590,4800156,0,0,4290128,4974808,4496624,0,0,4204696,5264114,4799564,0,0,2.2429417168294377
7244,5232,6.014,330.2789,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,62674,261460,271678,0,0,108503,244355,310608,0,0,89766,235979,327152,34970,0,2.244285371082594
11555,11170,1.172,546.25818,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,42352,93476,76816,16886,0,46438,81399,80781,17104,0,43721,81195,72008,16247,0,2.252578196368849
322,12973,7.863,619.52972,DG 34:0,[M+Na]+,True,12.61,619.52722,420,True,True,True,100.0,99.9,74.1,75.0,100.0,288905,698693,696094,159326,224017,307103,670381,758584,137659,222336,293517,691339,754893,149550,220287,2.253319401661447
1171,16941,5.994,768.55682,PE 38:4|PE 18:0_20:4,[M+H]+,True,10.03,768.55377,410,True,True,True,100.0,99.9,59.5,72.9,100.0,65676328,202703968,224554368,22197570,1291904,65006604,208363344,255766624,24272584,1323345,62672632,200393872,241890528,24070460,1208426,2.254340266252018
5735,3531,0.485,265.11148,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,271952,371030,312889,23840,34476,269903,359107,352862,29385,35873,280439,401724,340957,23301,3840,2.2569842143291434
1107,18706,6.019,820.6225,PC O-40:6,[M+H]+,True,10.51,820.62152,420,True,True,True,100.0,99.9,84.0,85.0,100.0,884731,2324014,1985103,492314,285899,943213,2149812,1830101,452468,259741,913946,2184241,1833712,490319,231999,2.2573020810988425
