Name,SpectrumId,ClusterId,SubmissionId
Unknown,373460,1268450,144
Unknown,374610,1269600,145
Unknown,376984,1271970,149
Unknown,378600,1273586,153
Unknown,378679,1273665,153
Unknown,369325,1264406,138
Unknown,373410,1268400,144
Unknown,367695,1262778,136
Unknown,374941,1269931,146
Unknown,372846,1267836,143
Unknown,375078,1270068,147
Unknown,378378,1273364,152
Unknown,377781,1272767,151
Unknown,373376,1268366,144
Unknown,368492,1263575,137
Unknown,374917,1269907,146
Unknown,374272,1269262,145
Unknown,378682,1273668,153
Unknown,370906,1265897,140
Unknown,376184,1271173,147
Unknown,368427,1263510,137
Unknown,373412,1268402,144
Unknown,373564,1268554,144
Unknown,378375,1273361,152
Unknown,376865,1271851,149
Unknown,374341,1269331,145
Unknown,372694,1267684,143
Unknown,368940,1264023,137
Unknown,368147,1263230,136
Unknown,377933,1272919,151
Unknown,375176,1270165,147
Unknown,368712,1263795,137
Unknown,374135,1269125,145
Unknown,376885,1271871,149
Unknown,367969,1263052,136
Unknown,376913,1271899,149
Unknown,376979,1271965,149
Unknown,370666,1265660,140
Unknown,377816,1272802,151
Unknown,378300,1273286,152
Unknown,378734,1273720,153
Unknown,376844,1271830,149
Unknown,374090,1269080,145
Unknown,377819,1272805,151
Unknown,377903,1272889,151
Unknown,370567,1265562,140
Unknown,377835,1272821,151
Unknown,368729,1263812,137
Unknown,374671,1269661,145
Unknown,372849,1267839,143
Unknown,370918,1265909,140
Unknown,378306,1273292,152
Unknown,378694,1273680,153
Unknown,374519,1269509,145
Unknown,377370,1272356,150
Unknown,370869,1265860,140
Unknown,374257,1269247,145
Unknown,372107,1267097,141
Unknown,370985,1265976,140
Unknown,376244,1271233,147
Unknown,367772,1262855,136
Unknown,368549,1263632,137
Unknown,372731,1267721,143
Unknown,367902,1262985,136
Unknown,372021,1267011,141
Unknown,377348,1272334,150
Unknown,368480,1263563,137
Unknown,378335,1273321,152
Unknown,374373,1269363,145
Unknown,378310,1273296,152
Unknown,376835,1271821,149
Unknown,373657,1268647,144
Unknown,373580,1268570,144
Unknown,375151,1270140,147
Unknown,371912,1266902,141
"7-Chloro-3-[2,4-dichlorophenyl]-1-[[3-[dimethylamino]propyl]imino]-1-acetoxy-1,2,3,4-tetrahydroacridin-9-ol",376589,1271575,148
Unknown,377807,1272793,151
Unknown,367665,1262748,136
Unknown,375109,1270098,147
Unknown,378333,1273319,152
Unknown,378633,1273619,153
Unknown,368562,1263645,137
Unknown,376868,1271854,149
Unknown,370932,1265923,140
Unknown,375978,1270967,147
Unknown,376890,1271876,149
Unknown,377777,1272763,151
Unknown,378372,1273358,152
Unknown,376945,1271931,149
Unknown,374689,1269679,145
Unknown,371932,1266922,141
Unknown,377937,1272923,151
Unknown,377010,1271996,149
Unknown,378384,1273370,152
Unknown,374249,1269239,145
Unknown,374815,1269805,146
Unknown,370282,1265293,140
Unknown,377304,1272290,150
Unknown,373347,1268337,144
Unknown,370281,1265292,140
Unknown,372701,1267691,143
"5,5'-Isopropylidenebis[2-(benzoyloxy)toluene]",376618,1271604,148
Unknown,370270,1265282,140
Unknown,377431,1272417,150
Unknown,372264,1267254,141
Unknown,378715,1273701,153
Unknown,367384,1262467,135
Unknown,374156,1269146,145
Unknown,371918,1266908,141
Unknown,372650,1267640,143
Unknown,378261,1273247,152
Unknown,375083,1270073,147
Unknown,377382,1272368,150
Unknown,377795,1272781,151
Unknown,378346,1273332,152
Unknown,378666,1273652,153
Unknown,372827,1267817,143
Unknown,373357,1268347,144
Unknown,377492,1272478,150
Unknown,378742,1273728,153
Unknown,375034,1270024,147
Unknown,368516,1263599,137
Unknown,373473,1268463,144
Unknown,375157,1270146,147
Unknown,377353,1272339,150
Unknown,378685,1273671,153
Unknown,375874,1270863,147
Unknown,371870,1266860,141
Unknown,374922,1269912,146
Unknown,375069,1270059,147
Unknown,372693,1267683,143
Unknown,369102,1264183,138
Unknown,369122,1264203,138
Unknown,368457,1263540,137
Unknown,367856,1262939,136
Unknown,371876,1266866,141
Unknown,376864,1271850,149
Unknown,376934,1271920,149
Unknown,378844,1273830,153
Unknown,372854,1267844,143
Unknown,368784,1263867,137
Unknown,374117,1269107,145
Unknown,378385,1273371,152
Unknown,368466,1263549,137
Unknown,377400,1272386,150
Unknown,374839,1269829,146
Unknown,377464,1272450,150
Unknown,371341,1266331,140
Unknown,378337,1273323,152
Unknown,372918,1267908,143
Unknown,368848,1263931,137
"Adonitol, 5TMS derivative",375200,1270189,147
Unknown,372274,1267264,141
Unknown,378719,1273705,153
Unknown,373372,1268362,144
Unknown,367788,1262871,136
Unknown,370542,1265539,140
Unknown,374105,1269095,145
Unknown,370649,1265643,140
"Adonitol, 5TMS derivative",375031,1270021,147
Unknown,370891,1265882,140
Unknown,378277,1273263,152
Unknown,371982,1266972,141
Unknown,370308,1265317,140
Unknown,377528,1272514,150
Unknown,378686,1273672,153
Unknown,377427,1272413,150
Unknown,370316,1265322,140
"L-(-)-Arabitol, 5TMS derivative",374998,1269988,147
Unknown,376948,1271934,149
Unknown,370313,1265322,140
Unknown,377822,1272808,151
Unknown,377355,1272341,150
Unknown,377886,1272872,151
Unknown,377815,1272801,151
Unknown,378697,1273683,153
Unknown,377940,1272926,151
Unknown,378236,1273222,152
Unknown,370582,1265577,140
Unknown,368474,1263557,137
Unknown,377372,1272358,150
Unknown,376896,1271882,149
Unknown,374835,1269825,146
Unknown,372870,1267860,143
Unknown,372213,1267203,141
Unknown,377409,1272395,150
Unknown,374191,1269181,145
Unknown,372678,1267668,143
Unknown,367857,1262940,136
Unknown,374401,1269391,145
Unknown,374200,1269190,145
Unknown,378599,1273585,153
Unknown,371179,1266169,140
Unknown,367734,1262817,136
Unknown,377410,1272396,150
Unknown,378295,1273281,152
Unknown,375036,1270026,147
Unknown,370787,1265779,140
Unknown,371047,1266037,140
Unknown,367694,1262777,136
Unknown,373641,1268631,144
Unknown,377964,1272950,151
Unknown,367874,1262957,136
Unknown,370805,1265796,140
Unknown,368552,1263635,137
Unknown,368110,1263193,136
Unknown,374600,1269590,145
Unknown,376902,1271888,149
Unknown,368680,1263763,137
Unknown,372067,1267057,141
Unknown,377825,1272811,151
Unknown,376722,1271708,148
"5,12a-Diazaindeno[1,2-a]phenalene-3-carbonitrile, 12(12ah)-oxo-",370882,1265873,140
Unknown,376973,1271959,149
Unknown,377324,1272310,150
Unknown,374194,1269184,145
Unknown,378308,1273294,152
Unknown,378705,1273691,153
Unknown,378687,1273673,153
Unknown,377467,1272453,150
Unknown,377892,1272878,151
Unknown,371947,1266937,141
Unknown,377932,1272918,151
Unknown,377465,1272451,150
Unknown,372845,1267835,143
Unknown,368533,1263616,137
Unknown,377797,1272783,151
Unknown,376837,1271823,149
Unknown,374541,1269531,145
Unknown,374458,1269448,145
Unknown,378242,1273228,152
Unknown,377352,1272338,150
Unknown,373622,1268612,144
Unknown,373365,1268355,144
Unknown,376901,1271887,149
Unknown,377013,1271999,149
"Aconitic acid, (E)-, 3TMS derivative",374966,1269956,147
"Aconitic acid, (E)-, 3TMS derivative",374973,1269963,147
Unknown,371968,1266958,141
Unknown,372755,1267745,143
Unknown,367795,1262878,136
Unknown,374461,1269451,145
Unknown,373472,1268462,144
Unknown,376921,1271907,149
Unknown,378704,1273690,153
Unknown,372951,1267941,143
Unknown,378820,1273806,153
Unknown,371895,1266885,141
Unknown,374337,1269327,145
Unknown,370660,1265654,140
Unknown,376886,1271872,149
Unknown,378616,1273602,153
"Aconitic acid, (Z)-, 3TMS derivative",374970,1269960,147
Unknown,370685,1265679,140
Unknown,378364,1273350,152
Unknown,367703,1262786,136
Unknown,372674,1267664,143
Unknown,368670,1263753,137
"Aconitic acid, (E)-, 3TMS derivative",374974,1269964,147
"Aconitic acid, (E)-, 3TMS derivative",374977,1269967,147
Unknown,377783,1272769,151
Unknown,373590,1268580,144
Unknown,377985,1272971,151
Unknown,378244,1273230,152
Unknown,376753,1271739,148
Unknown,370273,1265285,140
Unknown,374154,1269144,145
Unknown,370284,1265285,140
Unknown,369343,1264424,138
Unknown,376832,1271818,149
Unknown,377337,1272323,150
Unknown,377786,1272772,151
Unknown,378327,1273313,152
Unknown,368719,1263802,137
Unknown,373351,1268341,144
Unknown,368012,1263095,136
Unknown,368026,1263109,136
Unknown,374590,1269580,145
Unknown,375012,1270002,147
Unknown,376912,1271898,149
Unknown,377813,1272799,151
Unknown,377914,1272900,151
Unknown,378623,1273609,153
Unknown,372123,1267113,141
Unknown,372804,1267794,143
Unknown,378305,1273291,152
Unknown,374084,1269074,145
Unknown,374196,1269186,145
Unknown,376935,1271921,149
Unknown,368472,1263555,137
Unknown,372737,1267727,143
Unknown,370990,1265981,140
Unknown,368099,1263182,136
Unknown,370613,1265607,140
Unknown,378596,1273582,153
Unknown,378275,1273261,152
Unknown,376655,1271641,148
Unknown,377811,1272797,151
Unknown,378329,1273315,152
Unknown,375049,1270039,147
Unknown,378699,1273685,153
Unknown,377062,1272048,149
Unknown,371919,1266909,141
Unknown,374976,1269966,147
Unknown,367679,1262762,136
Unknown,377773,1272759,151
Unknown,378737,1273723,153
"Phthalic acid, di(hept-3-yl) ester",370532,1265529,140
Unknown,373447,1268437,144
2-Octanamine,367189,1262272,133
Unknown,368804,1263887,137
Unknown,367387,1262470,135
Unknown,367714,1262797,136
"Aconitic acid, (E)-, 3TMS derivative",375081,1270071,147
Unknown,374125,1269115,145
Unknown,368590,1263673,137
Unknown,377428,1272414,150
Unknown,377397,1272383,150
Unknown,372154,1267144,141
Unknown,374951,1269941,146
Unknown,377297,1272283,150
Unknown,374352,1269342,145
Unknown,370930,1265921,140
Unknown,376846,1271832,149
Unknown,377925,1272911,151
Unknown,371940,1266930,141
Unknown,373486,1268476,144
Unknown,369313,1264394,138
Unknown,367952,1263035,136
"Phthalic acid, di(hex-3-yl) ester",370056,1265112,140
Unknown,368727,1263810,137
"Phthalic acid, di(hex-3-yl) ester",370110,1265112,140
Unknown,374432,1269422,145
Unknown,376596,1271582,148
Unknown,377338,1272324,150
Unknown,378334,1273320,152
Unknown,373619,1268609,144
Unknown,375014,1270004,147
"Phthalic acid, di(hept-3-yl) ester",370046,1265112,140
Unknown,378617,1273603,153
Unknown,372810,1267800,143
6-Dimethyl(prop-2-enyl)silyloxypentadecane,369119,1264200,138
Unknown,378344,1273330,152
"L-Serine, 3TBDMS derivative",375075,1270065,147
Unknown,376964,1271950,149
Unknown,376903,1271889,149
Unknown,373381,1268371,144
Unknown,377318,1272304,150
Unknown,368630,1263713,137
Unknown,372698,1267688,143
Unknown,374298,1269288,145
Unknown,374508,1269498,145
Unknown,371031,1266022,140
Unknown,376929,1271915,149
Unknown,377890,1272876,151
Unknown,368638,1263721,137
Unknown,368648,1263731,137
Unknown,370150,1265186,140
Unknown,371909,1266899,141
Unknown,375818,1270807,147
Unknown,372169,1267159,141
Unknown,372641,1267631,143
Unknown,375208,1270197,147
Unknown,376931,1271917,149
Unknown,378313,1273299,152
Unknown,378777,1273763,153
Unknown,373321,1268311,144
Unknown,370947,1265938,140
Unknown,377801,1272787,151
Unknown,378290,1273276,152
Unknown,374867,1269857,146
Unknown,367745,1262828,136
"2,4-Bis[4-chloro-trans-styryl]-6-[(3-pyrrolidinomethyl-4-hydroxyphenyl)amino]pyrimidine",376579,1271565,148
Unknown,378680,1273666,153
Unknown,377820,1272806,151
Unknown,376881,1271867,149
Unknown,377420,1272406,150
Unknown,377874,1272860,151
Unknown,375148,1270137,147
Unknown,368824,1263907,137
Unknown,374221,1269211,145
Unknown,378659,1273645,153
Unknown,374093,1269083,145
Unknown,378710,1273696,153
"Benzeneacetonitrile, .alpha.-[(1,3-dioxolan-2-ylmethoxy)imino]-",375053,1270043,147
Unknown,377356,1272342,150
Unknown,378684,1273670,153
Unknown,375033,1270023,147
Unknown,373510,1268500,144
Unknown,377838,1272824,151
Unknown,372875,1267865,143
Unknown,367755,1262838,136
Unknown,378280,1273266,152
Unknown,378800,1273786,153
Unknown,377327,1272313,150
Unknown,368526,1263609,137
Unknown,370959,1265950,140
Unknown,368618,1263701,137
Unknown,376857,1271843,149
Unknown,378608,1273594,153
Unknown,372993,1267983,143
Unknown,378726,1273712,153
Unknown,371942,1266932,141
Unknown,371867,1266857,141
Unknown,374583,1269573,145
"D-(-)-Ribofuranose, tetrakis(trimethylsilyl) ether (isomer 2)",375077,1270067,147
Unknown,377775,1272761,151
Unknown,377341,1272327,150
Unknown,378322,1273308,152
Unknown,372799,1267789,143
Unknown,376854,1271840,149
Unknown,378301,1273287,152
Unknown,368815,1263898,137
Unknown,367800,1262883,136
Unknown,378020,1273006,151
Unknown,376484,1271470,148
Unknown,376863,1271849,149
Unknown,374100,1269090,145
"Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(trimethylsilyl)oxy]propyl ester",375160,1270149,147
"Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(trimethylsilyl)oxy]propyl ester",375736,1270725,147
Unknown,374181,1269171,145
Unknown,371950,1266940,141
Unknown,378345,1273331,152
Unknown,372833,1267823,143
Unknown,368920,1264003,137
Unknown,367849,1262932,136
Unknown,367744,1262827,136
Unknown,371030,1266021,140
Unknown,374417,1269407,145
Unknown,368658,1263741,137
Unknown,377901,1272887,151
Unknown,372745,1267735,143
Unknown,377943,1272929,151
Unknown,367764,1262847,136
Unknown,370997,1265988,140
Unknown,377404,1272390,150
Unknown,376908,1271894,149
Unknown,378597,1273583,153
Unknown,372170,1267160,141
Unknown,371970,1266960,141
Unknown,377301,1272287,150
Unknown,377791,1272777,151
Unknown,378239,1273225,152
Unknown,374259,1269249,145
Unknown,372907,1267897,143
Unknown,374851,1269841,146
Unknown,375265,1270254,147
Unknown,375105,1270094,147
Unknown,377804,1272790,151
Unknown,370958,1265949,140
"1-Monopalmitin, 2TMS derivative",371155,1266145,140
"7-Chloro-1-[[3-[dimethylamino]propyl]imino]-1,3,4,10-tetrahydro-10-hydroxy-3-[2(trifluoromethyl)phenyl]-9(2H)-acridinone",376586,1271572,148
Unknown,374254,1269244,145
Unknown,378282,1273268,152
Unknown,373340,1268330,144
Unknown,378347,1273333,152
Unknown,368610,1263693,137
Unknown,373334,1268324,144
Unknown,372719,1267709,143
Unknown,373561,1268551,144
Unknown,368833,1263916,137
Unknown,378675,1273661,153
Unknown,378668,1273654,153
"1-Monopalmitin, 2TMS derivative",370502,1265500,140
Unknown,374382,1269372,145
Dimetotiazine,376659,1271645,148
Unknown,377425,1272411,150
Unknown,377960,1272946,151
Unknown,371901,1266891,141
Unknown,373483,1268473,144
Unknown,377317,1272303,150
Unknown,368039,1263122,136
Unknown,377480,1272466,150
Unknown,378602,1273588,153
Unknown,372874,1267864,143
Unknown,368539,1263622,137
Unknown,370560,1265556,140
Unknown,378593,1273579,153
Unknown,373354,1268344,144
Unknown,373620,1268610,144
Unknown,377343,1272329,150
Unknown,378316,1273302,152
Unknown,378328,1273314,152
Unknown,373500,1268490,144
Unknown,378635,1273621,153
Unknown,375142,1270131,147
Unknown,371965,1266955,141
Unknown,372122,1267112,141
Unknown,376840,1271826,149
Unknown,369309,1264390,138
Unknown,377785,1272771,151
Unknown,376871,1271857,149
Unknown,377068,1272054,149
Unknown,372703,1267693,143
Unknown,374133,1269123,145
Unknown,373449,1268439,144
Unknown,377870,1272856,151
Unknown,376588,1271574,148
Unknown,367746,1262829,136
Unknown,374333,1269323,145
Unknown,377402,1272388,150
Unknown,377900,1272886,151
Unknown,377806,1272792,151
Unknown,378614,1273600,153
Unknown,378663,1273649,153
Unknown,371151,1266141,140
Unknown,374816,1269806,146
Unknown,376917,1271903,149
Unknown,378707,1273693,153
Unknown,377422,1272408,150
Unknown,376994,1271980,149
Unknown,368538,1263621,137
Unknown,373651,1268641,144
Unknown,372728,1267718,143
Unknown,371459,1266449,140
Unknown,367729,1262812,136
Unknown,372729,1267719,143
"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester",375104,1270093,147
"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester",375127,1270116,147
Unknown,369093,1264174,138
Unknown,378289,1273275,152
Unknown,377295,1272281,150
Unknown,367843,1262926,136
Unknown,378243,1273229,152
Unknown,373430,1268420,144
Unknown,368708,1263791,137
Tetracontane,370885,1265876,140
Unknown,368601,1263684,137
Unknown,371917,1266907,141
Heptacosane,370736,1265729,140
Heptacosane,370739,1265732,140
Unknown,375162,1270151,147
Unknown,374399,1269389,145
Unknown,378330,1273316,152
Unknown,372714,1267704,143
Heptacosane,370881,1265872,140
Unknown,374657,1269647,145
"L-Aspartic acid, 3TBDMS derivative",369073,1264154,138
Unknown,376522,1271508,148
Unknown,370925,1265916,140
Unknown,376833,1271819,149
Unknown,377798,1272784,151
Unknown,371797,1266787,141
Unknown,373421,1268411,144
Unknown,375120,1270109,147
Unknown,377300,1272286,150
Unknown,378373,1273359,152
Unknown,374442,1269432,145
Unknown,373514,1268504,144
Unknown,377917,1272903,151
Unknown,377418,1272404,150
Unknown,377802,1272788,151
Unknown,368632,1263715,137
Unknown,374407,1269397,145
Unknown,367790,1262873,136
Unknown,376996,1271982,149
Unknown,376940,1271926,149
Unknown,368949,1264032,137
Unknown,377008,1271994,149
Unknown,377436,1272422,150
Unknown,371810,1266800,141
Unknown,376641,1271627,148
Unknown,374584,1269574,145
Unknown,378683,1273669,153
Unknown,378693,1273679,153
Unknown,374136,1269126,145
Unknown,368058,1263141,136
Unknown,367888,1262971,136
Unknown,378299,1273285,152
Unknown,378379,1273365,152
Unknown,378790,1273776,153
Unknown,368880,1263963,137
Unknown,371790,1266780,141
Unknown,377368,1272354,150
Unknown,377796,1272782,151
Unknown,367689,1262772,136
Unknown,374560,1269550,145
Unknown,376850,1271836,149
Unknown,377307,1272293,150
Unknown,374892,1269882,146
Unknown,375115,1270104,147
Unknown,378309,1273295,152
Unknown,368847,1263930,137
Unknown,373337,1268327,144
Unknown,374209,1269199,145
Unknown,378601,1273587,153
Unknown,378279,1273265,152
Unknown,372725,1267715,143
Unknown,378730,1273716,153
"Ribitol, 5TMS derivative",375091,1270081,147
Unknown,376911,1271897,149
Unknown,368931,1264014,137
Unknown,372622,1267612,143
Unknown,370913,1265904,140
Unknown,373502,1268492,144
Unknown,372767,1267757,143
Unknown,372673,1267663,143
Unknown,368507,1263590,137
Unknown,372603,1267593,143
Unknown,373428,1268418,144
Unknown,376893,1271879,149
Unknown,376962,1271948,149
Unknown,367759,1262842,136
Unknown,374421,1269411,145
Unknown,375113,1270102,147
Unknown,377313,1272299,150
Unknown,374459,1269449,145
Unknown,371244,1266234,140
Unknown,372015,1267005,141
Unknown,377931,1272917,151
Unknown,375236,1270225,147
Unknown,374500,1269490,145
Unknown,370701,1265695,140
Unknown,371961,1266951,141
Unknown,372825,1267815,143
Unknown,374215,1269205,145
Unknown,374639,1269629,145
Unknown,376841,1271827,149
Unknown,378611,1273597,153
Unknown,368546,1263629,137
Unknown,377853,1272839,151
Unknown,372017,1267007,141
1-Butanamine,375131,1270120,147
Unknown,376906,1271892,149
