,Query Spectrum ID,Match Spectrum ID,Score Original,Score Prescreen
27278,625,2159875.0,0.5723777216844911,
27279,625,2157541.0,0.57176881184529,
27280,625,2140984.0,0.5717112286500294,
27281,625,2141033.0,0.570317801773602,
27282,625,2157051.0,0.5678126503107099,
27283,625,2157916.0,0.5667861884601092,
27284,625,2158309.0,0.5661846068830692,
27285,625,2142163.0,0.5625108746660937,
27286,625,2138989.0,0.5623494220251161,
27287,625,2159841.0,0.5611269862756703,
27288,625,2157242.0,0.5604335104762289,
27289,625,2159845.0,0.5603392549657171,
27290,625,2157503.0,0.5602586028349776,
27291,625,2159930.0,0.5600427333137938,
27292,625,2157583.0,0.5565428269351594,
27293,625,2157525.0,0.5547578950589072,
27294,625,2158323.0,0.5536089056100677,
27295,625,2158162.0,0.5529357872691021,
27296,625,2140279.0,0.5519043235415011,
27297,625,2143262.0,0.5507039221243634,
27298,625,2159818.0,0.5482088268179724,
27299,625,2158143.0,0.5480010717423316,
27300,625,2159715.0,0.5479525430662363,
27301,625,2144178.0,0.5471933496440381,
27302,625,2158412.0,0.5468109182095872,
27303,625,2157532.0,0.5456299835179952,
27304,625,2158108.0,0.5449576832548041,
27305,625,2157273.0,0.5443090687291335,
27306,625,2158163.0,0.5436978967706612,
27307,625,2144119.0,0.543331021388117,
27308,625,2159774.0,0.5418185876424326,
27309,625,2157191.0,0.5393685578933838,
27310,625,2144210.0,0.5393075012902336,
27311,625,2144150.0,0.5381399788860896,
27312,625,2157148.0,0.5376845381392815,
27313,625,2159817.0,0.5367713900974534,
27314,625,2158142.0,0.5367379916800329,
27315,625,2142143.0,0.5366826146572805,
27316,625,2158411.0,0.5358491930354279,
27317,625,2157686.0,0.5358081288422114,
27318,625,2158112.0,0.5357332738912987,
27319,625,2142221.0,0.5353198252375477,
27320,625,2157552.0,0.5352459718284875,
27321,625,2158457.0,0.5350910375304144,
27322,625,2142127.0,0.5328495548219402,
27323,625,2159873.0,0.5327270669859955,
27324,625,2139045.0,0.5323515734437939,
27325,625,2142136.0,0.5306783713422467,
27326,625,2157261.0,0.5300594652991083,
27327,625,2157716.0,0.5299500610747224,
27328,625,2156850.0,0.5299500549968934,
27329,625,2157754.0,0.529536794027059,
27330,625,2158040.0,0.527985111563229,
27331,625,2159717.0,0.5278076640048396,
27332,626,2157417.0,0.9583822488259036,0.9583860173505556
27333,626,2144186.0,0.6330902624940885,0.6330920978450791
27334,627,2157418.0,0.9699429996995228,0.9699402472908806
27335,627,2143249.0,0.5347908695608421,0.5347887190857831
