,Unnamed: 0,Query Spectrum ID,Match Spectrum ID,Score Original,Score Prescreen,Rank
0,0,0,2156882.0,0.9585820412350454,0.9585819119928212,1.0
1,1,0,2156959.0,0.6446956845023356,0.6446938681666322,2.0
2,2,0,2156978.0,0.6098100863736278,0.6098098060759511,3.0
3,3,0,2157194.0,0.5756953515332359,0.5756907111820025,4.0
4,4,0,2139675.0,0.5575469627874263,0.5575468185566879,5.0
5,5,0,2157319.0,0.5051927970398611,0.5051883038133185,6.0
6,6,1,2156883.0,0.9423928268966214,0.9423894457581165,1.0
7,7,1,2158101.0,0.6703585496417627,0.6703585256530624,2.0
8,8,1,2140670.0,0.6520936717366266,0.6520986319482455,3.0
9,9,1,2156890.0,0.6449396221193481,0.6449415222483655,4.0
10,10,1,2157253.0,0.578611011496757,0.5786170237930198,5.0
11,11,1,2159733.0,0.5658776162272776,0.5658788755982841,6.0
12,12,1,2157529.0,0.5600397239118305,0.5600365931353773,7.0
13,13,1,2140976.0,0.5529611603371438,0.5529624180126423,8.0
14,14,1,2144137.0,0.5515473344091724,0.5515511312097978,9.0
15,15,1,2157098.0,0.5432290916760804,0.5432307182199401,10.0
16,16,1,2159874.0,0.5428941654333662,,11.0
17,17,1,2159767.0,0.5400901379174652,,12.0
18,18,1,2144200.0,0.5292348893804609,,13.0
19,19,1,2158110.0,0.5289843386877623,,14.0
20,20,1,2157136.0,0.5231866752545357,,15.0
21,21,1,2139640.0,0.5217393485391114,,16.0
22,22,1,2138874.0,0.5194739230087554,,17.0
23,23,1,2157914.0,0.5166888550774281,,18.0
24,24,1,2158029.0,0.5166314347348041,,19.0
25,25,1,2144199.0,0.5155145284316306,,20.0
26,26,1,2158207.0,0.5122038005788423,,21.0
27,27,1,2158386.0,0.5111993961996448,,22.0
28,28,1,2144178.0,0.5032558203553753,,23.0
29,29,1,2140697.0,0.5013786970660004,,24.0
30,30,2,2156884.0,0.9797029389066172,0.9796955698764735,1.0
31,31,2,2156885.0,0.9323262866492912,0.9323198196285492,2.0
32,32,2,2156893.0,0.89808498536921,0.8980797079676567,3.0
33,33,2,2138869.0,0.89192720783349,0.891922673879479,4.0
34,34,2,2156886.0,0.8886159145503442,0.8886072476086525,5.0
35,35,2,2158343.0,0.8865879456763937,0.8865821825079242,6.0
36,36,2,2157932.0,0.8731693790943209,0.8731633255117599,7.0
37,37,2,2139015.0,0.8725027336442644,0.8724938989294853,8.0
38,38,2,2156920.0,0.8574235576776353,0.857416599444929,9.0
39,39,2,2156984.0,0.8566572928981496,0.856653408251744,10.0
40,40,2,2156914.0,0.8563507652445806,,11.0
41,41,2,2156986.0,0.822234297607066,,12.0
42,42,2,2156934.0,0.8208956587222613,,13.0
43,43,2,2156952.0,0.8047666490338913,,14.0
44,44,2,2139021.0,0.7824180234122836,,15.0
45,45,2,2143244.0,0.7813161567281172,,16.0
46,46,2,2139017.0,0.7333809075337223,,17.0
47,47,2,2142803.0,0.7310052702602409,,18.0
48,48,2,2158113.0,0.723405573536213,,19.0
49,49,2,2139627.0,0.7114558311682392,,20.0
50,50,2,2139817.0,0.6808020571534076,,21.0
51,51,2,2142187.0,0.6799997277477386,,22.0
52,52,2,2157933.0,0.6797173194751912,,23.0
53,53,2,2158516.0,0.6793143338897268,,24.0
54,54,2,2139162.0,0.6786955892571016,,25.0
55,55,2,2144172.0,0.6713460905415026,,26.0
56,56,2,2158801.0,0.6695894456178051,,27.0
57,57,2,2159528.0,0.6630102061219323,,28.0
58,58,2,2158648.0,0.6612328877937709,,29.0
59,59,2,2139068.0,0.6592420761364765,,30.0
60,60,2,2158378.0,0.6570872084416461,,31.0
61,61,2,2139018.0,0.6548757981689829,,32.0
62,62,2,2156888.0,0.6539837237027548,,33.0
63,63,2,2138908.0,0.6473254943193449,,34.0
64,64,2,2156926.0,0.6465988422934009,,35.0
65,65,2,2142283.0,0.6465335660355983,,36.0
66,66,2,2159061.0,0.630070696057205,,37.0
67,67,2,2139674.0,0.6182239223397838,,38.0
68,68,2,2144187.0,0.6053593429651486,,39.0
69,69,2,2159810.0,0.6032098043817969,,40.0
70,70,2,2158387.0,0.602181665170454,,41.0
71,71,2,2159525.0,0.601232362812613,,42.0
72,72,2,2159075.0,0.6010012723654901,,43.0
73,73,2,2156944.0,0.5990577815527078,,44.0
74,74,2,2140723.0,0.5989684675265413,,45.0
75,75,2,2157220.0,0.5944973302396174,,46.0
76,76,2,2156917.0,0.5940526531132722,,47.0
77,77,2,2144139.0,0.5909672793560008,,48.0
78,78,2,2156902.0,0.589970984335117,,49.0
79,79,2,2159722.0,0.5833883134576947,,50.0
80,80,2,2142110.0,0.5818834769613889,,51.0
81,81,2,2140284.0,0.5761265262416673,,52.0
82,82,2,2158374.0,0.5756050206162606,,53.0
83,83,2,2159738.0,0.5743860372174648,,54.0
84,84,2,2158035.0,0.5738919190566959,,55.0
85,85,2,2138969.0,0.5701944510189901,,56.0
86,86,2,2158268.0,0.5697764930952831,,57.0
87,87,2,2159772.0,0.5692201650980808,,58.0
88,88,2,2156930.0,0.5672312285970252,,59.0
89,89,2,2143862.0,0.5650636072113013,,60.0
90,90,2,2142171.0,0.5627777980275723,,61.0
91,91,2,2158006.0,0.558556317604584,,62.0
92,92,2,2138883.0,0.5575098278362065,,63.0
93,93,2,2158278.0,0.5559104495395216,,64.0
94,94,2,2157898.0,0.5552450004283294,,65.0
95,95,2,2144193.0,0.5550146081212864,,66.0
96,96,2,2158204.0,0.5535800473764013,,67.0
97,97,2,2140994.0,0.552760459157035,,68.0
98,98,2,2139667.0,0.5524458708875031,,69.0
99,99,2,2157972.0,0.5515559183204756,,70.0
100,100,2,2159771.0,0.5499978692425153,,71.0
101,101,2,2139945.0,0.546286652225439,,72.0
102,102,2,2157193.0,0.5453946696782266,,73.0
103,103,2,2158084.0,0.543309436444914,,74.0
104,104,2,2157223.0,0.5432222608734868,,75.0
105,105,2,2158033.0,0.5424971156492274,,76.0
106,106,2,2138955.0,0.5412562356879079,,77.0
107,107,2,2158174.0,0.5387028203168962,,78.0
108,108,2,2142995.0,0.5382238195985533,,79.0
109,109,2,2144111.0,0.5374930837445882,,80.0
110,110,2,2140306.0,0.5369490137790762,,81.0
111,111,2,2138866.0,0.5358319120851984,,82.0
112,112,2,2138943.0,0.5354174357611681,,83.0
113,113,2,2158291.0,0.5336054481630172,,84.0
114,114,2,2158198.0,0.5323840520160937,,85.0
115,115,2,2157230.0,0.5296907228051159,,86.0
116,116,2,2157122.0,0.5270352058979656,,87.0
117,117,2,2138863.0,0.5254549149513831,,88.0
118,118,2,2140667.0,0.5240846549091688,,89.0
119,119,2,2158067.0,0.5236918157723585,,90.0
120,120,2,2157928.0,0.5217996632180029,,91.0
121,121,2,2158047.0,0.5212335010565362,,92.0
122,122,2,2158882.0,0.5209665274628534,,93.0
123,123,2,2138864.0,0.5201298731053011,,94.0
124,124,2,2158244.0,0.5199629612616004,,95.0
125,125,2,2157568.0,0.5197675034438463,,96.0
126,126,2,2158213.0,0.5183025024608185,,97.0
127,127,2,2142107.0,0.5175947676277939,,98.0
128,128,2,2158071.0,0.5175904981050568,,99.0
129,129,2,2159716.0,0.5170063626858471,,100.0
130,130,3,2138869.0,0.937974484841722,0.937978585308784,1.0
131,131,3,2156885.0,0.9339843200857876,0.9339851820861907,2.0
132,132,3,2156893.0,0.9317484771943098,0.9317506942035788,3.0
133,133,3,2156920.0,0.93153700416942,0.9315384454935024,4.0
134,134,3,2157932.0,0.9260731404341676,0.9260745839659594,5.0
135,135,3,2158343.0,0.9230129536867582,0.9230148029150752,6.0
136,136,3,2156886.0,0.9165755209806687,0.9165733819451404,7.0
137,137,3,2156884.0,0.9010685770555078,0.9010696736662168,8.0
138,138,3,2156984.0,0.8616719590133982,0.8616721284817013,9.0
139,139,3,2139021.0,0.8423255750709209,0.8423275730472429,10.0
140,140,3,2143244.0,0.820527180050485,,11.0
141,141,3,2156914.0,0.8157761145471114,,12.0
142,142,3,2156952.0,0.8131694369650576,,13.0
143,143,3,2139015.0,0.8028100520369961,,14.0
144,144,3,2139627.0,0.8016879043975177,,15.0
145,145,3,2158113.0,0.7685007646473471,,16.0
146,146,3,2156934.0,0.7667356482250245,,17.0
147,147,3,2142803.0,0.7620068786932851,,18.0
148,148,3,2156986.0,0.7073400858671957,,19.0
149,149,3,2139018.0,0.7064090418391559,,20.0
150,150,3,2157933.0,0.693352237057645,,21.0
151,151,3,2158516.0,0.6908790596885072,,22.0
152,152,3,2156902.0,0.6885451229782666,,23.0
153,153,3,2142283.0,0.6864394971742167,,24.0
154,154,3,2158801.0,0.6850508786717242,,25.0
155,155,3,2139162.0,0.683925022334988,,26.0
156,156,3,2158648.0,0.6745866539070514,,27.0
157,157,3,2139017.0,0.6730386108505862,,28.0
158,158,3,2159528.0,0.6681759831211583,,29.0
159,159,3,2159061.0,0.6582679895543807,,30.0
160,160,3,2142187.0,0.6506869895354432,,31.0
161,161,3,2144172.0,0.6479857839153048,,32.0
162,162,3,2139068.0,0.6474538426968364,,33.0
163,163,3,2138908.0,0.6410732706149523,,34.0
164,164,3,2156944.0,0.636108431731951,,35.0
165,165,3,2156888.0,0.6200411317313781,,36.0
166,166,3,2140723.0,0.6086292955334686,,37.0
167,167,3,2159525.0,0.6072417217484987,,38.0
168,168,3,2139817.0,0.604709594040201,,39.0
169,169,3,2159075.0,0.6031481112321396,,40.0
170,170,3,2138969.0,0.5876092146265078,,41.0
171,171,3,2156917.0,0.5830295967624444,,42.0
172,172,3,2139674.0,0.5801589450220044,,43.0
173,173,3,2159738.0,0.5758113135058801,,44.0
174,174,3,2158374.0,0.557216802037605,,45.0
175,175,3,2156926.0,0.5530452507737507,,46.0
176,176,3,2157898.0,0.5517320739060666,,47.0
177,177,3,2157174.0,0.5454575405239251,,48.0
178,178,3,2159772.0,0.5448658654112518,,49.0
179,179,3,2157568.0,0.543578238218408,,50.0
180,180,3,2157220.0,0.5390277588422713,,51.0
181,181,3,2158278.0,0.5376215318715455,,52.0
182,182,3,2156930.0,0.5372248829444011,,53.0
183,183,3,2159722.0,0.5329421310453878,,54.0
184,184,3,2158213.0,0.5320833889617033,,55.0
185,185,3,2139945.0,0.5316813258636205,,56.0
186,186,3,2140306.0,0.5253355377551912,,57.0
187,187,3,2158006.0,0.5250390896336202,,58.0
188,188,3,2144187.0,0.5155813075443906,,59.0
189,189,3,2158882.0,0.5151668198666995,,60.0
190,190,3,2158268.0,0.5141858532626458,,61.0
191,191,3,2158387.0,0.5140219762718138,,62.0
192,192,3,2158378.0,0.5131319469012977,,63.0
193,193,3,2142104.0,0.5123400615087873,,64.0
194,194,3,2144111.0,0.5070778393647282,,65.0
195,195,4,2156885.0,0.9650857205583224,0.9650847530499468,1.0
196,196,4,2156886.0,0.9481556254801816,0.9481514726282166,2.0
197,197,4,2156884.0,0.9406904388797572,0.940690503577332,3.0
198,198,4,2156893.0,0.9377182111755572,0.937717876706194,4.0
199,199,4,2138869.0,0.9114913320063616,0.9114939134125531,5.0
200,200,4,2158343.0,0.910133811054214,0.910132460532752,6.0
201,201,4,2157932.0,0.8989225201947681,0.8989218597010118,7.0
202,202,4,2156920.0,0.8802773504242947,0.8802773477653846,8.0
203,203,4,2139015.0,0.8597694515280555,0.8597712059618922,9.0
204,204,4,2143244.0,0.836089385338031,0.8360898712966972,10.0
205,205,4,2156984.0,0.8306371177412439,,11.0
206,206,4,2139021.0,0.8293832870825633,,12.0
207,207,4,2139627.0,0.7937526412721463,,13.0
208,208,4,2156952.0,0.7895222498144886,,14.0
209,209,4,2142803.0,0.7750986896724019,,15.0
210,210,4,2156914.0,0.7727599369270687,,16.0
211,211,4,2156986.0,0.7707680947666241,,17.0
212,212,4,2139017.0,0.7705781188923155,,18.0
213,213,4,2158113.0,0.7431424494392017,,19.0
214,214,4,2156934.0,0.7247587912595712,,20.0
215,215,4,2144172.0,0.7191579018301429,,21.0
216,216,4,2158516.0,0.7034766267474786,,22.0
217,217,4,2139162.0,0.7000898340678295,,23.0
218,218,4,2157933.0,0.6990682962901563,,24.0
219,219,4,2158801.0,0.6932895421209835,,25.0
220,220,4,2158648.0,0.6859139870266416,,26.0
221,221,4,2159528.0,0.6837888301559335,,27.0
222,222,4,2156944.0,0.6829043882094944,,28.0
223,223,4,2156888.0,0.6731410292895547,,29.0
224,224,4,2142187.0,0.6729358392866517,,30.0
225,225,4,2142283.0,0.6701224613769929,,31.0
226,226,4,2156902.0,0.6614114483931204,,32.0
227,227,4,2159061.0,0.6608363934123697,,33.0
228,228,4,2139817.0,0.6607291837199278,,34.0
229,229,4,2138908.0,0.6490316127961022,,35.0
230,230,4,2139068.0,0.641949919752012,,36.0
231,231,4,2139674.0,0.6309782663579353,,37.0
232,232,4,2159075.0,0.6214381592321292,,38.0
233,233,4,2139018.0,0.6213715421633297,,39.0
234,234,4,2159525.0,0.6196286064329156,,40.0
235,235,4,2156930.0,0.5995151836586509,,41.0
236,236,4,2140723.0,0.5992770337179574,,42.0
237,237,4,2158387.0,0.58243949453309,,43.0
238,238,4,2157220.0,0.5820979937175917,,44.0
239,239,4,2144187.0,0.5816292732484466,,45.0
240,240,4,2140306.0,0.5797980305785843,,46.0
241,241,4,2138969.0,0.5700307900555472,,47.0
242,242,4,2142110.0,0.562928951294693,,48.0
243,243,4,2156926.0,0.5576188624442939,,49.0
244,244,4,2139945.0,0.5538198649232374,,50.0
245,245,4,2139667.0,0.5538155704422932,,51.0
246,246,4,2158204.0,0.5510707913897602,,52.0
247,247,4,2159738.0,0.5489036431759748,,53.0
248,248,4,2158378.0,0.5487804948192577,,54.0
249,249,4,2138883.0,0.5399456667709761,,55.0
250,250,4,2142171.0,0.5395665242005516,,56.0
251,251,4,2159810.0,0.5392829541749703,,57.0
252,252,4,2138955.0,0.5386766303913483,,58.0
253,253,4,2158882.0,0.5354287275270063,,59.0
254,254,4,2158035.0,0.5318301287253688,,60.0
255,255,4,2158213.0,0.531549038234104,,61.0
256,256,4,2156917.0,0.530985174582555,,62.0
257,257,4,2143862.0,0.5295893121327712,,63.0
258,258,4,2140284.0,0.528852372908506,,64.0
259,259,4,2159722.0,0.5284523713690286,,65.0
260,260,4,2157898.0,0.5253127833821625,,66.0
261,261,4,2158084.0,0.5250395609574227,,67.0
262,262,4,2157193.0,0.5239804168957278,,68.0
263,263,4,2158006.0,0.5232055015547485,,69.0
264,264,4,2144139.0,0.522375196071023,,70.0
265,265,4,2157230.0,0.5221505699536365,,71.0
266,266,4,2144193.0,0.5216552482499257,,72.0
267,267,4,2159772.0,0.5203821309846705,,73.0
268,268,4,2158374.0,0.5190747729880223,,74.0
269,269,4,2158881.0,0.5178152164144125,,75.0
270,270,4,2158067.0,0.5174190519425296,,76.0
271,271,4,2144111.0,0.5170259427368361,,77.0
272,272,4,2158278.0,0.5154076150042673,,78.0
273,273,4,2158174.0,0.5107710973152993,,79.0
274,274,4,2157568.0,0.5105295631998592,,80.0
275,275,4,2138864.0,0.5105139819164338,,81.0
276,276,4,2156996.0,0.5099839244404578,,82.0
277,277,4,2142104.0,0.5095073230613345,,83.0
278,278,4,2142995.0,0.5067318104073328,,84.0
279,279,4,2138866.0,0.503756849759529,,85.0
280,280,4,2157008.0,0.5035382663375042,,86.0
281,281,5,2156886.0,0.9653628265462784,0.9653581654508276,1.0
282,282,5,2156885.0,0.953002209469148,0.9529988387259648,2.0
283,283,5,2156893.0,0.9419508640109554,0.9419493142007084,3.0
284,284,5,2138869.0,0.9189229604469936,0.9189228863098236,4.0
285,285,5,2158343.0,0.913141363259144,0.9131388170457418,5.0
286,286,5,2157932.0,0.9120404661673266,0.912038624114603,6.0
287,287,5,2156920.0,0.903683966851471,0.9036828711971384,7.0
288,288,5,2156884.0,0.8861745294109933,0.8861714653947027,8.0
289,289,5,2139021.0,0.8595197672047632,0.8595199197643327,9.0
290,290,5,2143244.0,0.8508422109437594,0.8508440569034287,10.0
291,291,5,2139015.0,0.8348728944450924,,11.0
292,292,5,2139627.0,0.824334506013519,,12.0
293,293,5,2156952.0,0.7947241466900724,,13.0
294,294,5,2156984.0,0.7843844215279855,,14.0
295,295,5,2139017.0,0.7841446074450524,,15.0
296,296,5,2142803.0,0.7670385618299246,,16.0
297,297,5,2158113.0,0.7603092190186561,,17.0
298,298,5,2156944.0,0.7557944172304827,,18.0
299,299,5,2156986.0,0.7522680533653193,,19.0
300,300,5,2156914.0,0.7215886504202669,,20.0
301,301,5,2156902.0,0.7107326960931036,,21.0
302,302,5,2157933.0,0.6998981887038368,,22.0
303,303,5,2144172.0,0.6984302936179355,,23.0
304,304,5,2142187.0,0.6854464219006172,,24.0
305,305,5,2158516.0,0.6839730037796917,,25.0
306,306,5,2139162.0,0.6797085479560999,,26.0
307,307,5,2156934.0,0.6777171674581504,,27.0
308,308,5,2158801.0,0.6752873355081153,,28.0
309,309,5,2142283.0,0.672425287935621,,29.0
310,310,5,2158648.0,0.6633174462911186,,30.0
311,311,5,2159528.0,0.6617303212605575,,31.0
312,312,5,2139018.0,0.6566556985028558,,32.0
313,313,5,2138908.0,0.6564466731282479,,33.0
314,314,5,2159061.0,0.6515264248080304,,34.0
315,315,5,2156930.0,0.6461955373105552,,35.0
316,316,5,2139068.0,0.63207239592431,,36.0
317,317,5,2156888.0,0.6293370816441427,,37.0
318,318,5,2159075.0,0.6172057524798731,,38.0
319,319,5,2139817.0,0.6031044280687082,,39.0
320,320,5,2159525.0,0.6029662811605553,,40.0
321,321,5,2139674.0,0.5963940394849361,,41.0
322,322,5,2140723.0,0.5918971009627361,,42.0
323,323,5,2138969.0,0.5677216960928451,,43.0
324,324,5,2156996.0,0.5666635948410792,,44.0
325,325,5,2159738.0,0.5650453929808711,,45.0
326,326,5,2140306.0,0.5622966826789805,,46.0
327,327,5,2157220.0,0.5553593383026745,,47.0
328,328,5,2158387.0,0.5541636040728477,,48.0
329,329,5,2144187.0,0.5494235906168699,,49.0
330,330,5,2139945.0,0.5337850065962482,,50.0
331,331,5,2142110.0,0.5322227796239014,,51.0
332,332,5,2158213.0,0.5320844595708335,,52.0
333,333,5,2158204.0,0.5311783927006303,,53.0
334,334,5,2156926.0,0.5297048573806413,,54.0
335,335,5,2157898.0,0.529504186445928,,55.0
336,336,5,2157568.0,0.5259017947765471,,56.0
337,337,5,2159772.0,0.5221902187610097,,57.0
338,338,5,2142171.0,0.5217022570629968,,58.0
339,339,5,2138955.0,0.5198111031862249,,59.0
340,340,5,2158006.0,0.517442551722046,,60.0
341,341,5,2158374.0,0.5162516524064069,,61.0
342,342,5,2158881.0,0.5152095441391672,,62.0
343,343,5,2158882.0,0.5149998629546834,,63.0
344,344,5,2139667.0,0.5139803346400713,,64.0
345,345,5,2158084.0,0.5124627015923072,,65.0
346,346,5,2156917.0,0.5123522561849474,,66.0
347,347,5,2142104.0,0.5114621548514672,,67.0
348,348,5,2158278.0,0.509492072826668,,68.0
349,349,5,2159722.0,0.5083244815883597,,69.0
350,350,5,2144111.0,0.5071708657735297,,70.0
351,351,5,2157230.0,0.5071576309329092,,71.0
352,352,5,2138883.0,0.5056686851937082,,72.0
353,353,5,2158067.0,0.5022427556936252,,73.0
354,354,5,2143862.0,0.5007734630710466,,74.0
355,355,5,2142435.0,0.5003310623040405,,75.0
356,356,6,2156885.0,0.9773176858428468,0.9773098991721346,1.0
357,357,6,2156886.0,0.9603852149896388,0.960373759043698,2.0
358,358,6,2156893.0,0.959700235725336,0.9596930071151984,3.0
359,359,6,2138869.0,0.941563372390366,0.941559813764712,4.0
360,360,6,2158343.0,0.9390844778455896,0.9390784300509868,5.0
361,361,6,2156884.0,0.9366436965714264,0.936635456157214,6.0
362,362,6,2157932.0,0.92783707339177,0.927830848135328,7.0
363,363,6,2156920.0,0.9220816889682794,0.9220764962914936,8.0
364,364,6,2139015.0,0.8618807326167577,0.8618726638467937,9.0
365,365,6,2143244.0,0.8600626423316222,0.8600600409864905,10.0
366,366,6,2139021.0,0.8550974630665131,,11.0
367,367,6,2156984.0,0.8470065239777747,,12.0
368,368,6,2139627.0,0.8146446210829973,,13.0
369,369,6,2156952.0,0.810529092159937,,14.0
370,370,6,2156914.0,0.8064330006688248,,15.0
371,371,6,2142803.0,0.7910252463170256,,16.0
372,372,6,2156986.0,0.7650598462849816,,17.0
373,373,6,2158113.0,0.7631247059401132,,18.0
374,374,6,2156934.0,0.759947634225738,,19.0
375,375,6,2139017.0,0.7569785595272962,,20.0
376,376,6,2144172.0,0.7166129121434786,,21.0
377,377,6,2158516.0,0.7150982791064229,,22.0
378,378,6,2157933.0,0.7111471490587451,,23.0
379,379,6,2139162.0,0.7108648508584515,,24.0
380,380,6,2158801.0,0.7051455302132799,,25.0
381,381,6,2158648.0,0.6947328036085958,,26.0
382,382,6,2159528.0,0.6939662919120756,,27.0
383,383,6,2142283.0,0.6906306934523005,,28.0
384,384,6,2156944.0,0.6899469486242945,,29.0
385,385,6,2156902.0,0.6843547617253715,,30.0
386,386,6,2142187.0,0.6755195187384644,,31.0
387,387,6,2159061.0,0.6746932914457745,,32.0
388,388,6,2138908.0,0.6534336867413001,,33.0
389,389,6,2139018.0,0.6529326148907597,,34.0
390,390,6,2139068.0,0.6428460187572163,,35.0
391,391,6,2139817.0,0.6363518191919595,,36.0
392,392,6,2159075.0,0.6352171028740418,,37.0
393,393,6,2159525.0,0.6288830407410788,,38.0
394,394,6,2156888.0,0.6286673197774783,,39.0
395,395,6,2140723.0,0.6135114432932175,,40.0
396,396,6,2139674.0,0.6110581060444539,,41.0
397,397,6,2156930.0,0.5936647414126578,,42.0
398,398,6,2158387.0,0.5859489938908923,,43.0
399,399,6,2138969.0,0.5858016491794484,,44.0
400,400,6,2144187.0,0.5851881118218781,,45.0
401,401,6,2156926.0,0.5810382164580904,,46.0
402,402,6,2140306.0,0.5792770725521347,,47.0
403,403,6,2157220.0,0.5751435209438308,,48.0
404,404,6,2159738.0,0.5724726437684107,,49.0
405,405,6,2156917.0,0.5623458283548886,,50.0
406,406,6,2142110.0,0.5541948930579836,,51.0
407,407,6,2158204.0,0.5506266443643715,,52.0
408,408,6,2159722.0,0.550331434380257,,53.0
409,409,6,2139945.0,0.5460152642209373,,54.0
410,410,6,2158374.0,0.5459301706390539,,55.0
411,411,6,2158213.0,0.5440383893168457,,56.0
412,412,6,2138883.0,0.5415797232214075,,57.0
413,413,6,2142171.0,0.5403805290084075,,58.0
414,414,6,2159772.0,0.5403468221386489,,59.0
415,415,6,2158882.0,0.5401410766732281,,60.0
416,416,6,2158035.0,0.539096886733226,,61.0
417,417,6,2143862.0,0.5388013506668201,,62.0
418,418,6,2138955.0,0.5376465721066752,,63.0
419,419,6,2139667.0,0.5323082785699673,,64.0
420,420,6,2158278.0,0.5321715648897111,,65.0
421,421,6,2158084.0,0.5316968607662849,,66.0
422,422,6,2157898.0,0.5314189078001876,,67.0
423,423,6,2157568.0,0.5300637801390634,,68.0
424,424,6,2158067.0,0.5285877911072918,,69.0
425,425,6,2157230.0,0.5274933791471118,,70.0
426,426,6,2142995.0,0.5263328132172008,,71.0
427,427,6,2144111.0,0.5256704804386156,,72.0
428,428,6,2158881.0,0.5245033363103103,,73.0
429,429,6,2142104.0,0.5244777296188121,,74.0
430,430,6,2158378.0,0.5240468255876972,,75.0
431,431,6,2144193.0,0.523557561916401,,76.0
432,432,6,2158006.0,0.5225374251209636,,77.0
433,433,6,2138864.0,0.5225203937017936,,78.0
434,434,6,2159810.0,0.5214243784501391,,79.0
435,435,6,2157193.0,0.5206436162858816,,80.0
436,436,6,2144139.0,0.5200353959607598,,81.0
437,437,6,2158174.0,0.5196103995231766,,82.0
438,438,6,2142435.0,0.5138686407017744,,83.0
439,439,6,2138866.0,0.5126448978864855,,84.0
440,440,6,2158291.0,0.5079958104759675,,85.0
441,441,6,2158344.0,0.506732285546989,,86.0
442,442,6,2156996.0,0.5050336953786146,,87.0
443,443,6,2157077.0,0.5049706133796605,,88.0
444,444,6,2139024.0,0.504894210797527,,89.0
445,445,6,2159702.0,0.5032930571223522,,90.0
446,446,6,2157008.0,0.5029323715232611,,91.0
447,447,7,2139015.0,0.9045585948618988,0.9045598991656872,1.0
448,448,7,2158343.0,0.7496164671026136,0.7496152878022583,2.0
449,449,7,2156952.0,0.7446948460420149,0.7446949336867632,3.0
450,450,7,2156884.0,0.7433744722106166,0.7433754395081379,4.0
451,451,7,2138869.0,0.743039409972543,0.7430396593815101,5.0
452,452,7,2156920.0,0.7360510526112403,0.7360485251847944,6.0
453,453,7,2156885.0,0.735949131488869,0.7359478791164767,7.0
454,454,7,2156886.0,0.7274323463031438,0.7274291780650289,8.0
455,455,7,2157932.0,0.7272837759175057,0.727283125704198,9.0
456,456,7,2156893.0,0.7198103664212394,0.7198095941460398,10.0
457,457,7,2156986.0,0.7158804422904513,,11.0
458,458,7,2139017.0,0.713618919374639,,12.0
459,459,7,2142187.0,0.7126552400163988,,13.0
460,460,7,2158084.0,0.7050522215050854,,14.0
461,461,7,2144187.0,0.7010600746292142,,15.0
462,462,7,2158387.0,0.6979825241317602,,16.0
463,463,7,2156930.0,0.6879104752530222,,17.0
464,464,7,2156914.0,0.6737830315939934,,18.0
465,465,7,2156967.0,0.6728264215306763,,19.0
466,466,7,2143244.0,0.6685058733356193,,20.0
467,467,7,2157193.0,0.6659326170494045,,21.0
468,468,7,2139021.0,0.6649216055602338,,22.0
469,469,7,2144193.0,0.6642743437776666,,23.0
470,470,7,2156926.0,0.6520072298627958,,24.0
471,471,7,2157775.0,0.6471398465344024,,25.0
472,472,7,2158035.0,0.6451633950439616,,26.0
473,473,7,2139068.0,0.6438803297192246,,27.0
474,474,7,2156934.0,0.6433300830976195,,28.0
475,475,7,2138883.0,0.6424228173320741,,29.0
476,476,7,2144139.0,0.6407330663297346,,30.0
477,477,7,2159810.0,0.6399922988423121,,31.0
478,478,7,2139018.0,0.6334775803659616,,32.0
479,479,7,2157220.0,0.6319300322188849,,33.0
480,480,7,2158113.0,0.6315530123507164,,34.0
481,481,7,2159772.0,0.6297040298228912,,35.0
482,482,7,2142171.0,0.6288625066982038,,36.0
483,483,7,2157586.0,0.6252251923191966,,37.0
484,484,7,2157008.0,0.6213910204148941,,38.0
485,485,7,2142110.0,0.6192733156981588,,39.0
486,486,7,2156944.0,0.6167480051379585,,40.0
487,487,7,2157933.0,0.6127440063366032,,41.0
488,488,7,2156996.0,0.6118670439383981,,42.0
489,489,7,2158110.0,0.6116818400188854,,43.0
490,490,7,2157100.0,0.610428670731252,,44.0
491,491,7,2140994.0,0.6087967037579922,,45.0
492,492,7,2143217.0,0.6083284734330133,,46.0
493,493,7,2156971.0,0.6051303917930995,,47.0
494,494,7,2156899.0,0.6013656385354751,,48.0
495,495,7,2142195.0,0.6004203256101954,,49.0
496,496,7,2139627.0,0.6002726551319748,,50.0
497,497,7,2157568.0,0.5991149104069231,,51.0
498,498,7,2139640.0,0.5969042271698002,,52.0
499,499,7,2138908.0,0.5958533136927805,,53.0
500,500,7,2156984.0,0.5954534422094343,,54.0
501,501,7,2138973.0,0.5913818210633482,,55.0
502,502,7,2156998.0,0.5908142332786418,,56.0
503,503,7,2157188.0,0.587361734131587,,57.0
504,504,7,2142803.0,0.5867048255880963,,58.0
505,505,7,2159874.0,0.584815231848091,,59.0
506,506,7,2158204.0,0.5840715027758995,,60.0
507,507,7,2157952.0,0.5835273329563456,,61.0
508,508,7,2144196.0,0.5834100552614426,,62.0
509,509,7,2138955.0,0.5834053817303112,,63.0
510,510,7,2157018.0,0.5825847524804058,,64.0
511,511,7,2144154.0,0.58226513499786,,65.0
512,512,7,2158006.0,0.5810512931524378,,66.0
513,513,7,2140974.0,0.5807229450888592,,67.0
514,514,7,2158374.0,0.5787461278552376,,68.0
515,515,7,2158404.0,0.5784464400193259,,69.0
